# Thermal-SA-TAS-Mapping
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:10, 2:5, 3:2, 4:4
1, 10, 20000, 8192, 5:13, 6:9
2, 5, 20000, 8192, 7:0, 8:12
3, 2, 20000, 8192, 9:2, 10:6
4, 4, 20000, 8192, 11:13, 12:4
5, 13, 30000, 16384, 13:11, 14:3
6, 9, 30000, 16384, 15:8, 16:8
7, 0, 30000, 16384, 17:6, 18:5
8, 12, 30000, 16384, 19:5, 20:9
9, 2, 30000, 16384, 21:13, 22:2
10, 6, 30000, 16384, 23:1, 24:14
11, 13, 30000, 16384, 25:0, 26:11
12, 4, 30000, 16384, 27:6, 28:14
13, 11, 50000, 32768, 29:11
14, 3, 50000, 32768, 29:11
15, 8, 50000, 32768, 30:10
16, 8, 50000, 32768, 30:10
17, 6, 50000, 32768, 31:9
18, 5, 50000, 32768, 31:9
19, 5, 50000, 32768, 32:9
20, 9, 50000, 32768, 32:9
21, 13, 50000, 32768, 29:11
22, 2, 50000, 32768, 30:10
23, 1, 50000, 32768, 31:9
24, 14, 50000, 32768, 32:9
25, 0, 50000, 32768, 31:9
26, 11, 50000, 32768, 32:9
27, 6, 50000, 32768, 29:11
28, 14, 50000, 32768, 30:10
29, 11, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 9, 30000, 8192, -1:-1
32, 9, 30000, 8192, -1:-1
