# B-2 GA remapped (gen=60, converged=False)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:9, 2:6, 3:8, 4:3
1, 9, 20000, 8192, 5:3, 6:10
2, 6, 20000, 8192, 7:10, 8:14
3, 8, 20000, 8192, 9:10, 10:10
4, 3, 20000, 8192, 11:10, 12:0
5, 3, 30000, 16384, 13:10, 14:10
6, 10, 30000, 16384, 15:10, 16:10
7, 10, 30000, 16384, 17:10, 18:10
8, 14, 30000, 16384, 19:10, 20:10
9, 10, 30000, 16384, 21:2, 22:10
10, 10, 30000, 16384, 23:8, 24:10
11, 10, 30000, 16384, 25:10, 26:7
12, 0, 30000, 16384, 27:10, 28:11
13, 10, 50000, 32768, 29:10
14, 10, 50000, 32768, 29:10
15, 10, 50000, 32768, 30:2
16, 10, 50000, 32768, 30:2
17, 10, 50000, 32768, 31:4
18, 10, 50000, 32768, 31:4
19, 10, 50000, 32768, 32:0
20, 10, 50000, 32768, 32:0
21, 2, 50000, 32768, 29:10
22, 10, 50000, 32768, 30:2
23, 8, 50000, 32768, 31:4
24, 10, 50000, 32768, 32:0
25, 10, 50000, 32768, 31:4
26, 7, 50000, 32768, 32:0
27, 10, 50000, 32768, 29:10
28, 11, 50000, 32768, 30:2
29, 10, 30000, 8192, -1:-1
30, 2, 30000, 8192, -1:-1
31, 4, 30000, 8192, -1:-1
32, 0, 30000, 8192, -1:-1
