# TAPP-inspired ThermalGreedy mapping
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:10, 2:5, 3:9, 4:11
1, 10, 20000, 8192, 5:3, 6:12
2, 5, 20000, 8192, 7:2, 8:4
3, 9, 20000, 8192, 9:8, 10:13
4, 11, 20000, 8192, 11:7, 12:14
5, 3, 30000, 16384, 13:0, 14:3
6, 12, 30000, 16384, 15:12, 16:15
7, 2, 30000, 16384, 17:1, 18:2
8, 4, 30000, 16384, 19:4, 20:6
9, 8, 30000, 16384, 21:8, 22:11
10, 13, 30000, 16384, 23:13, 24:10
11, 7, 30000, 16384, 25:5, 26:7
12, 14, 30000, 16384, 27:9, 28:14
13, 0, 50000, 32768, 29:0
14, 3, 50000, 32768, 29:0
15, 12, 50000, 32768, 30:15
16, 15, 50000, 32768, 30:15
17, 1, 50000, 32768, 31:1
18, 2, 50000, 32768, 31:1
19, 4, 50000, 32768, 32:6
20, 6, 50000, 32768, 32:6
21, 8, 50000, 32768, 29:0
22, 11, 50000, 32768, 30:15
23, 13, 50000, 32768, 31:1
24, 10, 50000, 32768, 32:6
25, 5, 50000, 32768, 31:1
26, 7, 50000, 32768, 32:6
27, 9, 50000, 32768, 29:0
28, 14, 50000, 32768, 30:15
29, 0, 30000, 8192, -1:-1
30, 15, 30000, 8192, -1:-1
31, 1, 30000, 8192, -1:-1
32, 6, 30000, 8192, -1:-1
