# B-2 GA remapped (gen=51, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:13, 2:8, 3:14, 4:0
1, 13, 20000, 8192, 5:7, 6:5
2, 8, 20000, 8192, 7:13, 8:4
3, 14, 20000, 8192, 9:5, 10:9
4, 0, 20000, 8192, 11:6, 12:5
5, 7, 30000, 16384, 13:8, 14:10
6, 5, 30000, 16384, 15:8, 16:3
7, 13, 30000, 16384, 17:1, 18:14
8, 4, 30000, 16384, 19:1, 20:5
9, 5, 30000, 16384, 21:12, 22:2
10, 9, 30000, 16384, 23:10, 24:12
11, 6, 30000, 16384, 25:11, 26:11
12, 5, 30000, 16384, 27:14, 28:6
13, 8, 50000, 32768, 29:13
14, 10, 50000, 32768, 29:13
15, 8, 50000, 32768, 30:6
16, 3, 50000, 32768, 30:6
17, 1, 50000, 32768, 31:10
18, 14, 50000, 32768, 31:10
19, 1, 50000, 32768, 32:4
20, 5, 50000, 32768, 32:4
21, 12, 50000, 32768, 29:13
22, 2, 50000, 32768, 30:6
23, 10, 50000, 32768, 31:10
24, 12, 50000, 32768, 32:4
25, 11, 50000, 32768, 31:10
26, 11, 50000, 32768, 32:4
27, 14, 50000, 32768, 29:13
28, 6, 50000, 32768, 30:6
29, 13, 30000, 8192, -1:-1
30, 6, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 4, 30000, 8192, -1:-1
