# B-2 GA remapped (gen=32, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:10, 2:11, 3:13, 4:6
1, 10, 20000, 8192, 5:2, 6:5
2, 11, 20000, 8192, 7:7, 8:2
3, 13, 20000, 8192, 9:14, 10:2
4, 6, 20000, 8192, 11:2, 12:0
5, 2, 30000, 16384, 13:1, 14:12
6, 5, 30000, 16384, 15:9, 16:9
7, 7, 30000, 16384, 17:1, 18:15
8, 2, 30000, 16384, 19:2, 20:4
9, 14, 30000, 16384, 21:15, 22:12
10, 2, 30000, 16384, 23:12, 24:4
11, 2, 30000, 16384, 25:6, 26:1
12, 0, 30000, 16384, 27:9, 28:15
13, 1, 50000, 32768, 29:0
14, 12, 50000, 32768, 29:0
15, 9, 50000, 32768, 30:15
16, 9, 50000, 32768, 30:15
17, 1, 50000, 32768, 31:10
18, 15, 50000, 32768, 31:10
19, 2, 50000, 32768, 32:9
20, 4, 50000, 32768, 32:9
21, 15, 50000, 32768, 29:0
22, 12, 50000, 32768, 30:15
23, 12, 50000, 32768, 31:10
24, 4, 50000, 32768, 32:9
25, 6, 50000, 32768, 31:10
26, 1, 50000, 32768, 32:9
27, 9, 50000, 32768, 29:0
28, 15, 50000, 32768, 30:15
29, 0, 30000, 8192, -1:-1
30, 15, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 9, 30000, 8192, -1:-1
