# B-2 GA remapped (gen=19, converged=True)
# Optimized static mapping — 16 mappable tasks
0, -1, 0, 4096, 1:11, 2:7, 3:8, 4:13, 5:14, 6:4, 7:10, 8:3, 9:1, 10:5, 11:6, 12:2, 13:8, 14:15, 15:0, 16:12
1, 11, 1000, 32768, -1:-1
2, 7, 1000, 32768, -1:-1
3, 8, 1000, 32768, -1:-1
4, 13, 1000, 32768, -1:-1
5, 14, 1000, 32768, -1:-1
6, 4, 1000, 32768, -1:-1
7, 10, 1000, 32768, -1:-1
8, 3, 1000, 32768, -1:-1
9, 1, 1000, 32768, -1:-1
10, 5, 1000, 32768, -1:-1
11, 6, 1000, 32768, -1:-1
12, 2, 1000, 32768, -1:-1
13, 8, 1000, 32768, -1:-1
14, 15, 1000, 32768, -1:-1
15, 0, 1000, 32768, -1:-1
16, 12, 1000, 32768, -1:-1
