# Thermal-SA-TAS-Mapping remapped
# Optimized static mapping — 10 mappable tasks
0, -1, 0, 0
1, 2, 15000, 8192, 2:7, 3:8, 4:14, 5:1
2, 7, 50000, 2048, 6:12
3, 8, 50000, 2048, 7:12
4, 14, 50000, 2048, 8:15
5, 1, 50000, 2048, 9:12
6, 12, 30000, 1024, 10:12
7, 12, 30000, 1024, 10:12
8, 15, 30000, 1024, 10:12
9, 12, 30000, 1024, 10:12
10, 12, 20000, 4096, -1:-1
