# B-2 GA remapped (gen=46, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:3, 2:4, 3:12, 4:13
1, 3, 20000, 8192, 5:11, 6:9
2, 4, 20000, 8192, 7:11, 8:0
3, 12, 20000, 8192, 9:14, 10:8
4, 13, 20000, 8192, 11:5, 12:6
5, 11, 30000, 16384, 13:3, 14:6
6, 9, 30000, 16384, 15:8, 16:12
7, 11, 30000, 16384, 17:2, 18:9
8, 0, 30000, 16384, 19:4, 20:1
9, 14, 30000, 16384, 21:14, 22:6
10, 8, 30000, 16384, 23:14, 24:12
11, 5, 30000, 16384, 25:1, 26:4
12, 6, 30000, 16384, 27:11, 28:2
13, 3, 50000, 32768, 29:15
14, 6, 50000, 32768, 29:15
15, 8, 50000, 32768, 30:5
16, 12, 50000, 32768, 30:5
17, 2, 50000, 32768, 31:10
18, 9, 50000, 32768, 31:10
19, 4, 50000, 32768, 32:0
20, 1, 50000, 32768, 32:0
21, 14, 50000, 32768, 29:15
22, 6, 50000, 32768, 30:5
23, 14, 50000, 32768, 31:10
24, 12, 50000, 32768, 32:0
25, 1, 50000, 32768, 31:10
26, 4, 50000, 32768, 32:0
27, 11, 50000, 32768, 29:15
28, 2, 50000, 32768, 30:5
29, 15, 30000, 8192, -1:-1
30, 5, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 0, 30000, 8192, -1:-1
