benchmark,run_type,configured_generations,n,seeds,converged_count,cost_delta_pct_mean,cost_delta_pct_std,tmax_delta_C_mean,tmax_delta_C_std,sigma_delta_pct_mean,sigma_delta_pct_std,makespan_delta_pct_mean,makespan_delta_pct_std,comm_delta_pct_mean,comm_delta_pct_std,pe_optical_energy_delta_pct_mean,pe_optical_energy_delta_pct_std,cost_b2_mean,cost_b2_std,tmax_b2_C_mean,tmax_b2_C_std,sigma_b2_K_mean,sigma_b2_K_std,makespan_b2_us_mean,makespan_b2_us_std,comm_b2_mean,comm_b2_std,pe_optical_energy_b2_mJ_mean,pe_optical_energy_b2_mJ_std,elapsed_min_mean,elapsed_min_std
GEMM,base,60,10,"40,41,42,43,44,45,46,47,48,49",9,-32.407299093498715,1.902467901798512,-1.222822272137023,0.47889585049020256,-26.005858434704205,6.250943713163833,-2.9315144719903707,0.5554059348669245,-54.411764705882355,4.216826111295407,-3.2972420020917506,0.36759252429543504,2.298151830821044,0.06468390866114933,53.711395083643026,0.47889585049020256,1.586046769468644,0.13398748701807706,116.87531,0.6687365158765189,47616.0,4404.390536725825,1.5190779933502612,0.005774413530060288,0.8855157373317828,0.23109697698567702
HNN,base,60,10,"40,41,42,43,44,45,46,47,48,49",8,-15.492894470127423,2.15806681141853,1.5205898107570306,0.7482886491378493,-24.379052625695188,3.0361900485932054,-1.1599324777679076,1.9095947399604951,-30.746268656716417,7.409010948271246,-2.7948034241313047,1.351898477003563,2.8732415880156674,0.07337427158822994,57.18816605237703,0.7482886491378493,1.8560195453274155,0.07451940592101562,200.8208029,3.8798673301819204,1520435.2,162661.57540447795,4.521321844131448,0.06288108383540517,1.630822317165633,0.3286629284130592
MPEG4,base,60,10,"40,41,42,43,44,45,46,47,48,49",10,-27.888409853643996,2.8798646487077475,-0.9506743849730072,0.45372135508854056,-7.451916301734956,3.3176378635656194,-0.6227661364513204,0.3123069649689081,-36.76190476190476,7.881715623457889,-0.5626857306645883,0.1768916389427481,2.451794064976104,0.09791539805606338,53.49596436182703,0.45372135508854056,1.2034802644465556,0.04314202448966219,121.30969,0.3812327998305824,265600.0,33103.20561852314,1.1265058800148444,0.0020039707715227553,0.7999513413291425,0.33699733596335174
VOPD,base,60,10,"40,41,42,43,44,45,46,47,48,49",7,-20.85165164493356,1.7479798705955951,0.6334177914480221,0.5930213895736457,2.890353116432541,4.2347399672000465,-2.152264171430679,0.632157657884899,-43.825214899713465,7.604213006569462,-1.6965644747953978,0.4435158194991797,2.374450450651993,0.052439396117867874,52.85613700405803,0.5930213895736457,1.0156244932027232,0.0418008637618911,87.41022,0.5647247683606589,784200.0,106154.81357170972,0.7380017592383824,0.00332964410950343,15.144555882999363,3.692453472906397
