# random_median selected from Random Mapping Ensemble
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:1, 2:10, 3:11, 4:7
1, 1, 20000, 8192, 5:2, 6:14
2, 10, 20000, 8192, 7:3, 8:1
3, 11, 20000, 8192, 9:3, 10:13
4, 7, 20000, 8192, 11:2, 12:14
5, 2, 30000, 16384, 13:1, 14:10
6, 14, 30000, 16384, 15:2, 16:4
7, 3, 30000, 16384, 17:12, 18:8
8, 1, 30000, 16384, 19:6, 20:12
9, 3, 30000, 16384, 21:12, 22:2
10, 13, 30000, 16384, 23:12, 24:1
11, 2, 30000, 16384, 25:15, 26:10
12, 14, 30000, 16384, 27:6, 28:8
13, 1, 50000, 32768, 29:11
14, 10, 50000, 32768, 29:11
15, 2, 50000, 32768, 30:12
16, 4, 50000, 32768, 30:12
17, 12, 50000, 32768, 31:13
18, 8, 50000, 32768, 31:13
19, 6, 50000, 32768, 32:2
20, 12, 50000, 32768, 32:2
21, 12, 50000, 32768, 29:11
22, 2, 50000, 32768, 30:12
23, 12, 50000, 32768, 31:13
24, 1, 50000, 32768, 32:2
25, 15, 50000, 32768, 31:13
26, 10, 50000, 32768, 32:2
27, 6, 50000, 32768, 29:11
28, 8, 50000, 32768, 30:12
29, 11, 30000, 8192, -1:-1
30, 12, 30000, 8192, -1:-1
31, 13, 30000, 8192, -1:-1
32, 2, 30000, 8192, -1:-1
