# B-2 GA remapped (gen=31, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:9, 2:8, 3:3, 4:9
1, 9, 20000, 8192, 5:1, 6:9
2, 8, 20000, 8192, 7:5, 8:13
3, 3, 20000, 8192, 9:2, 10:1
4, 9, 20000, 8192, 11:13, 12:10
5, 1, 30000, 16384, 13:3, 14:5
6, 9, 30000, 16384, 15:10, 16:4
7, 5, 30000, 16384, 17:9, 18:9
8, 13, 30000, 16384, 19:2, 20:6
9, 2, 30000, 16384, 21:2, 22:7
10, 1, 30000, 16384, 23:4, 24:2
11, 13, 30000, 16384, 25:5, 26:7
12, 10, 30000, 16384, 27:1, 28:11
13, 3, 50000, 32768, 29:1
14, 5, 50000, 32768, 29:1
15, 10, 50000, 32768, 30:7
16, 4, 50000, 32768, 30:7
17, 9, 50000, 32768, 31:8
18, 9, 50000, 32768, 31:8
19, 2, 50000, 32768, 32:2
20, 6, 50000, 32768, 32:2
21, 2, 50000, 32768, 29:1
22, 7, 50000, 32768, 30:7
23, 4, 50000, 32768, 31:8
24, 2, 50000, 32768, 32:2
25, 5, 50000, 32768, 31:8
26, 7, 50000, 32768, 32:2
27, 1, 50000, 32768, 29:1
28, 11, 50000, 32768, 30:7
29, 1, 30000, 8192, -1:-1
30, 7, 30000, 8192, -1:-1
31, 8, 30000, 8192, -1:-1
32, 2, 30000, 8192, -1:-1
