# B-2 GA remapped (gen=46, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:1, 2:6, 3:10, 4:14
1, 1, 20000, 8192, 5:12, 6:12
2, 6, 20000, 8192, 7:12, 8:7
3, 10, 20000, 8192, 9:12, 10:6
4, 14, 20000, 8192, 11:7, 12:0
5, 12, 30000, 16384, 13:4, 14:4
6, 12, 30000, 16384, 15:10, 16:7
7, 12, 30000, 16384, 17:4, 18:1
8, 7, 30000, 16384, 19:4, 20:4
9, 12, 30000, 16384, 21:4, 22:10
10, 6, 30000, 16384, 23:6, 24:4
11, 7, 30000, 16384, 25:7, 26:4
12, 0, 30000, 16384, 27:4, 28:4
13, 4, 50000, 32768, 29:2
14, 4, 50000, 32768, 29:2
15, 10, 50000, 32768, 30:9
16, 7, 50000, 32768, 30:9
17, 4, 50000, 32768, 31:6
18, 1, 50000, 32768, 31:6
19, 4, 50000, 32768, 32:7
20, 4, 50000, 32768, 32:7
21, 4, 50000, 32768, 29:2
22, 10, 50000, 32768, 30:9
23, 6, 50000, 32768, 31:6
24, 4, 50000, 32768, 32:7
25, 7, 50000, 32768, 31:6
26, 4, 50000, 32768, 32:7
27, 4, 50000, 32768, 29:2
28, 4, 50000, 32768, 30:9
29, 2, 30000, 8192, -1:-1
30, 9, 30000, 8192, -1:-1
31, 6, 30000, 8192, -1:-1
32, 7, 30000, 8192, -1:-1
