# ThermalRC-LS remapped
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:0, 2:2, 3:3, 4:14
1, 0, 20000, 8192, 5:4, 6:7
2, 2, 20000, 8192, 7:6, 8:13
3, 3, 20000, 8192, 9:11, 10:10
4, 14, 20000, 8192, 11:14, 12:0
5, 4, 30000, 16384, 13:5, 14:9
6, 7, 30000, 16384, 15:3, 16:10
7, 6, 30000, 16384, 17:8, 18:5
8, 13, 30000, 16384, 19:9, 20:12
9, 11, 30000, 16384, 21:1, 22:6
10, 10, 30000, 16384, 23:14, 24:11
11, 14, 30000, 16384, 25:8, 26:15
12, 0, 30000, 16384, 27:0, 28:2
13, 5, 50000, 32768, 29:4
14, 9, 50000, 32768, 29:4
15, 3, 50000, 32768, 30:7
16, 10, 50000, 32768, 30:7
17, 8, 50000, 32768, 31:12
18, 5, 50000, 32768, 31:12
19, 9, 50000, 32768, 32:13
20, 12, 50000, 32768, 32:13
21, 1, 50000, 32768, 29:4
22, 6, 50000, 32768, 30:7
23, 14, 50000, 32768, 31:12
24, 11, 50000, 32768, 32:13
25, 8, 50000, 32768, 31:12
26, 15, 50000, 32768, 32:13
27, 0, 50000, 32768, 29:4
28, 2, 50000, 32768, 30:7
29, 4, 30000, 8192, -1:-1
30, 7, 30000, 8192, -1:-1
31, 12, 30000, 8192, -1:-1
32, 13, 30000, 8192, -1:-1
