# Thermal-SA-TAS-Mapping
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:15, 2:4, 3:7, 4:10
1, 15, 20000, 8192, 5:4, 6:5
2, 4, 20000, 8192, 7:15, 8:10
3, 7, 20000, 8192, 9:10, 10:1
4, 10, 20000, 8192, 11:15, 12:12
5, 4, 30000, 16384, 13:6, 14:10
6, 5, 30000, 16384, 15:5, 16:0
7, 15, 30000, 16384, 17:13, 18:3
8, 10, 30000, 16384, 19:14, 20:13
9, 10, 30000, 16384, 21:2, 22:1
10, 1, 30000, 16384, 23:14, 24:2
11, 15, 30000, 16384, 25:9, 26:6
12, 12, 30000, 16384, 27:9, 28:12
13, 6, 50000, 32768, 29:8
14, 10, 50000, 32768, 29:8
15, 5, 50000, 32768, 30:4
16, 0, 50000, 32768, 30:4
17, 13, 50000, 32768, 31:8
18, 3, 50000, 32768, 31:8
19, 14, 50000, 32768, 32:2
20, 13, 50000, 32768, 32:2
21, 2, 50000, 32768, 29:8
22, 1, 50000, 32768, 30:4
23, 14, 50000, 32768, 31:8
24, 2, 50000, 32768, 32:2
25, 9, 50000, 32768, 31:8
26, 6, 50000, 32768, 32:2
27, 9, 50000, 32768, 29:8
28, 12, 50000, 32768, 30:4
29, 8, 30000, 8192, -1:-1
30, 4, 30000, 8192, -1:-1
31, 8, 30000, 8192, -1:-1
32, 2, 30000, 8192, -1:-1
