# B-2 GA remapped (gen=49, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:12, 2:1, 3:14, 4:15
1, 12, 20000, 8192, 5:4, 6:13
2, 1, 20000, 8192, 7:5, 8:3
3, 14, 20000, 8192, 9:4, 10:10
4, 15, 20000, 8192, 11:10, 12:1
5, 4, 30000, 16384, 13:4, 14:4
6, 13, 30000, 16384, 15:13, 16:5
7, 5, 30000, 16384, 17:5, 18:8
8, 3, 30000, 16384, 19:3, 20:3
9, 4, 30000, 16384, 21:4, 22:5
10, 10, 30000, 16384, 23:10, 24:7
11, 10, 30000, 16384, 25:14, 26:11
12, 1, 30000, 16384, 27:0, 28:5
13, 4, 50000, 32768, 29:4
14, 4, 50000, 32768, 29:4
15, 13, 50000, 32768, 30:5
16, 5, 50000, 32768, 30:5
17, 5, 50000, 32768, 31:10
18, 8, 50000, 32768, 31:10
19, 3, 50000, 32768, 32:7
20, 3, 50000, 32768, 32:7
21, 4, 50000, 32768, 29:4
22, 5, 50000, 32768, 30:5
23, 10, 50000, 32768, 31:10
24, 7, 50000, 32768, 32:7
25, 14, 50000, 32768, 31:10
26, 11, 50000, 32768, 32:7
27, 0, 50000, 32768, 29:4
28, 5, 50000, 32768, 30:5
29, 4, 30000, 8192, -1:-1
30, 5, 30000, 8192, -1:-1
31, 10, 30000, 8192, -1:-1
32, 7, 30000, 8192, -1:-1
