# B-2 GA remapped (gen=27, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:12, 2:11, 3:14, 4:6
1, 12, 20000, 8192, 5:4, 6:7
2, 11, 20000, 8192, 7:8, 8:1
3, 14, 20000, 8192, 9:5, 10:12
4, 6, 20000, 8192, 11:10, 12:3
5, 4, 30000, 16384, 13:8, 14:7
6, 7, 30000, 16384, 15:10, 16:10
7, 8, 30000, 16384, 17:4, 18:13
8, 1, 30000, 16384, 19:8, 20:3
9, 5, 30000, 16384, 21:6, 22:9
10, 12, 30000, 16384, 23:15, 24:6
11, 10, 30000, 16384, 25:7, 26:15
12, 3, 30000, 16384, 27:0, 28:9
13, 8, 50000, 32768, 29:4
14, 7, 50000, 32768, 29:4
15, 10, 50000, 32768, 30:10
16, 10, 50000, 32768, 30:10
17, 4, 50000, 32768, 31:5
18, 13, 50000, 32768, 31:5
19, 8, 50000, 32768, 32:14
20, 3, 50000, 32768, 32:14
21, 6, 50000, 32768, 29:4
22, 9, 50000, 32768, 30:10
23, 15, 50000, 32768, 31:5
24, 6, 50000, 32768, 32:14
25, 7, 50000, 32768, 31:5
26, 15, 50000, 32768, 32:14
27, 0, 50000, 32768, 29:4
28, 9, 50000, 32768, 30:10
29, 4, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 5, 30000, 8192, -1:-1
32, 14, 30000, 8192, -1:-1
