workload,method,method_family,source_root,ablation,seed,seed_type,selection_policy,metrics_path,history_path,reference_source_path,source_objective_name,source_objective_weights,stored_TR2_composite_cost,full_objective_comparable_score,run_ok,valid_for_cost,failure_reason,temperature_source,parsed_pe_count,valid,validity_notes,T_max_C,sigma_T_K,N_hot,makespan_us,DVFS_penalty_pct,comm_cost,congestion_proxy,load_imbalance,total_PE_optical_energy_mJ,T_max_K,makespan_s,eta_dvfs_pct,raw_comm_cost,raw_congestion_cost,raw_load_imbalance,pe_optical_comm_energy_J,f_thermal,f_sigma,f_hot,f_makespan,f_comm,f_congestion,f_dvfs,f_load,f_energy,history_rows,history_schema,history_all_best_fitness_infinite,history_best_inf_gens,history_avg_inf_gens,history_worst_inf_gens,configured_generations,actual_generations,converged,elapsed_s,requested_samples,sample_id,sample_seed,mapping_csv
MPEG4,ReferenceMapping,reference_mapping,B-2-v4,,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,6.000000000000001,6.000000000000001,True,True,,vec,16,True,,54.44663874680003,1.3003837749577485,2.0,122.06989999999999,0.07168423611111063,420000.0,88000.0,0.5670623064060744,1.1328804365769536,327.5966387468,0.0001220699,0.07168423611111063,420000.0,88000.0,0.5670623064060744,0.0011328804365769536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,ga,False,0,0,0,60,57,True,81.56840349920094,,,,
MPEG4,Full-GA,proposed,B-2-v4,,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,4.097180119498511,4.097180119498511,True,True,,vec,16,True,,51.89690268668005,1.0422940592580014,0.0,121.5296,0.0,300000.0,40000.0,0.7644253172884515,1.1269164285558106,325.04690268668,0.0001215296,0.0,300000.0,40000.0,0.7644253172884515,0.0011269164285558106,0.7300906567445818,0.8015280406677384,0.0,0.9955738474431453,0.7142857142857143,0.45454545454545453,0.0,1.3480446657321024,0.9947355362237841,57,ga,False,0,0,0,60,57,True,81.56840349920094,,,,
VOPD,ReferenceMapping,reference_mapping,B-2-v4,,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,5.0,5.0,True,True,,vec,16,True,,52.22271921261,0.9870939912641029,0.0,89.3329,0.0,1396000.0,252000.0,0.35802469135802467,0.7507385223064373,325.37271921261,8.93329e-05,0.0,1396000.0,252000.0,0.35802469135802467,0.0007507385223064374,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,40,ga,False,0,27,27,60,40,True,782.9763357006013,,,,
VOPD,Full-GA,proposed,B-2-v4,,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,4.4290574560875555,4.4290574560875555,True,True,,vec,16,True,,52.35080305214001,0.9605899974885381,0.0,87.5467,0.0,1154000.0,86000.0,0.35802469135802467,0.7396582987192672,325.50080305214,8.75467e-05,0.0,1154000.0,86000.0,0.35802469135802467,0.0007396582987192672,1.0177334651617618,0.9731494730895657,0.0,0.9800051268905409,0.826647564469914,0.3412698412698413,0.0,1.0,0.9852409017814495,40,ga,False,0,27,27,60,40,True,782.9763357006013,,,,
HNN,ReferenceMapping,reference_mapping,B-2-v4,,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,6.000000000000001,6.000000000000001,True,True,,vec,16,True,,55.66757624162,2.454372247071413,16.0,203.177525,11.14198573637825,2195456.0,163840.0,0.3028095733610822,4.651317011228462,328.81757624162,0.000203177525,11.14198573637825,2195456.0,163840.0,0.3028095733610822,0.004651317011228462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,ga,False,0,0,0,60,39,True,89.19148840010166,,,,
HNN,Full-GA,proposed,B-2-v4,,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,5.17401394028756,5.17401394028756,True,True,,vec,16,True,,56.17274395863001,1.8383141988009524,11.0,197.7868,6.241983128860769,1613824.0,147456.0,0.25286160249739853,4.482683210938695,329.32274395863,0.0001977868,6.241983128860769,1613824.0,147456.0,0.25286160249739853,0.004482683210938695,1.0473554353461358,0.7489956753684985,0.6875,0.9734679069449241,0.7350746268656716,0.9,0.5602217842086156,0.8350515463917525,0.9637449350619021,39,ga,False,0,0,0,60,39,True,89.19148840010166,,,,
GEMM,ReferenceMapping,reference_mapping,B-2-v4,,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,6.000000000000001,6.000000000000001,True,True,,vec,16,True,,54.93421735578005,2.1434761400252804,6.0,120.405,1.8350526805555563,104448.0,22528.0,0.9202539178734378,1.5708734939939561,328.08421735578,0.000120405,1.8350526805555563,104448.0,22528.0,0.9202539178734378,0.0015708734939939562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,ga,False,0,0,0,60,45,True,64.08752309996635,,,,
GEMM,Full-GA,proposed,B-2-v4,,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,3.799907180912859,3.799907180912859,True,True,,vec,16,True,,53.23828532851002,1.4089998627280593,0.0,116.7308,0.0,51200.0,8192.0,0.9964292799047808,1.5165817477558798,326.38828532851,0.0001167308,0.0,51200.0,8192.0,0.9964292799047808,0.00151658174775588,0.8292837808422538,0.6573433855491582,0.0,0.969484655952826,0.49019607843137253,0.36363636363636365,0.0,1.0827764604440613,0.9654384987424804,45,ga,False,0,0,0,60,45,True,64.08752309996635,,,,
MPEG4,ReferenceMapping,reference_mapping,B-2-v4,,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,6.000000000000001,6.000000000000001,True,True,,vec,16,True,,54.44663874680003,1.3003837749577485,2.0,122.06989999999999,0.07168423611111063,420000.0,88000.0,0.5670623064060744,1.1328804365769536,327.5966387468,0.0001220699,0.07168423611111063,420000.0,88000.0,0.5670623064060744,0.0011328804365769536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,ga,False,0,0,0,60,21,True,30.379084800370038,,,,
MPEG4,Full-GA,proposed,B-2-v4,,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\history.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=1.0;w_sigma=1.0;w_hot=0.6;w_makespan=1.2;w_H=0.4;w_congestion=0.7;w_D=0.4;w_L=0.2;w_E=0.5,4.216755651138596,4.216755651138596,True,True,,vec,16,True,,51.816508380320045,1.0198443512080955,0.0,121.3516,0.0,388000.0,48000.0,0.7644253172884515,1.1261318681507333,324.96650838032,0.0001213516,0.0,388000.0,48000.0,0.7644253172884515,0.0011261318681507332,0.7215802957034932,0.7842641309802807,0.0,0.9941156665156603,0.9238095238095239,0.5454545454545454,0.0,1.3480446657321024,0.9940430002952373,21,ga,False,0,0,0,60,21,True,30.379084800370038,,,,
