comparison_type,workload,method,ablation,n,valid_count,seeds,full_score_mean,full_score_std,full_score_ci95_half,full_score_min,full_score_max,full_score_delta_vs_reference_mean,full_score_delta_vs_reference_std,full_score_delta_vs_reference_ci95_half,full_score_delta_vs_reference_min,full_score_delta_vs_reference_max,full_score_relative_change_pct_vs_reference_mean,full_score_relative_change_pct_vs_reference_std,full_score_relative_change_pct_vs_reference_ci95_half,full_score_relative_change_pct_vs_reference_min,full_score_relative_change_pct_vs_reference_max
method_vs_reference,GEMM,CommAware-Heuristic,,1,1,,8.166037408710636,0.0,0.0,8.166037408710636,8.166037408710636,2.1660374087106353,0.0,0.0,2.1660374087106353,2.1660374087106353,36.10062347851057,0.0,0.0,36.10062347851057,36.10062347851057
method_vs_reference,GEMM,Thermal-SA-TAS,,10,10,"40,41,42,43,44,45,46,47,48,49",5.025544895051057,0.5194183999904566,0.32193885970376396,4.175246227443791,5.673327095517712,-0.9744551049489442,0.5194183999904566,0.32193885970376396,-1.8247537725562095,-0.3266729044822885,-16.240918415815734,8.656973333174275,5.365647661729398,-30.41256287593682,-5.444548408038141
method_vs_reference,HNN,CommAware-Heuristic,,1,1,,7.069626153237407,0.0,0.0,7.069626153237407,7.069626153237407,1.0696261532374063,0.0,0.0,1.0696261532374063,1.0696261532374063,17.827102553956763,0.0,0.0,17.827102553956763,17.827102553956763
method_vs_reference,HNN,Thermal-SA-TAS,,10,10,"40,41,42,43,44,45,46,47,48,49",5.690326270478526,0.19301401621491635,0.11963132666885821,5.41786078278354,6.011385173675362,-0.3096737295214754,0.19301401621491635,0.11963132666885821,-0.5821392172164606,0.01138517367536096,-5.161228825357923,3.2169002702486074,1.9938554444809713,-9.702320286941013,0.18975289458935674
method_vs_reference,MPEG4,CommAware-Heuristic,,1,1,,7.341626176097999,0.0,0.0,7.341626176097999,7.341626176097999,1.3416261760979982,0.0,0.0,1.3416261760979982,1.3416261760979982,22.360436268299978,0.0,0.0,22.360436268299978,22.360436268299978
method_vs_reference,MPEG4,Thermal-SA-TAS,,10,10,"40,41,42,43,44,45,46,47,48,49",4.919120942636016,0.3048239402254347,0.18893183554604112,4.484225016396434,5.526586765851798,-1.0808790573639853,0.3048239402254347,0.18893183554604112,-1.515774983603567,-0.4734132341482029,-18.01465095606642,5.0803990037572415,3.14886392576735,-25.262916393392775,-7.890220569136719
method_vs_reference,VOPD,CommAware-Heuristic,,1,1,,8.896455532844945,0.0,0.0,8.896455532844945,8.896455532844945,3.8964555328449446,0.0,0.0,3.8964555328449446,3.8964555328449446,77.9291106568989,0.0,0.0,77.9291106568989,77.9291106568989
method_vs_reference,VOPD,Thermal-SA-TAS,,10,10,"40,41,42,43,44,45,46,47,48,49",4.501892335386794,0.07116186856364627,0.04410658309407279,4.416684123903808,4.6597510505827575,-0.4981076646132069,0.07116186856364627,0.04410658309407279,-0.5833158760961918,-0.3402489494172425,-9.962153292264137,1.4232373712729272,0.8821316618814569,-11.66631752192384,-6.804978988344845
