sample_id,sample_seed,valid_for_cost,failure_reason,mapping_csv,TR2_composite_cost,T1_pe_peak_temp_K,T3_temp_std_K,T5_over_throttle_count,P1_makespan_s,P3_dvfs_penalty_pct,C1_total_comm_cost,raw_congestion_cost,raw_load_imbalance,E7_pe_optical_comm_energy_J,run_ok,temperature_source,parsed_pe_count,assignment
227,227,True,,hnn\random\mappings\sample_227_seed_227.csv,7.195789307855621,330.84628165696,1.9869026994052106,11,0.0003199849,5.694930184584413,2605056.0,278528.0,0.7169614984391259,0.0051264861312495386,True,vec,16,"{""1"": 12, ""2"": 11, ""3"": 2, ""4"": 14, ""5"": 7, ""6"": 13, ""7"": 13, ""8"": 1, ""9"": 3, ""10"": 8, ""11"": 5, ""12"": 7, ""13"": 2, ""14"": 7, ""15"": 15, ""16"": 0, ""17"": 7, ""18"": 11, ""19"": 11, ""20"": 14, ""21"": 7, ""22"": 14, ""23"": 7, ""24"": 9, ""25"": 1, ""26"": 14, ""27"": 15, ""28"": 5, ""29"": 4, ""30"": 11, ""31"": 0, ""32"": 3}"
228,228,True,,hnn\random\mappings\sample_228_seed_228.csv,6.798599443401393,331.67413431745,2.0404502200876093,12,0.0002530046,6.631981002079533,2080768.0,286720.0,0.6024973985431842,0.004791298162721434,True,vec,16,"{""1"": 7, ""2"": 7, ""3"": 7, ""4"": 14, ""5"": 14, ""6"": 4, ""7"": 2, ""8"": 4, ""9"": 9, ""10"": 13, ""11"": 9, ""12"": 11, ""13"": 12, ""14"": 6, ""15"": 2, ""16"": 13, ""17"": 15, ""18"": 2, ""19"": 10, ""20"": 8, ""21"": 13, ""22"": 7, ""23"": 12, ""24"": 10, ""25"": 14, ""26"": 8, ""27"": 10, ""28"": 2, ""29"": 9, ""30"": 8, ""31"": 6, ""32"": 2}"
229,229,True,,hnn\random\mappings\sample_229_seed_229.csv,5.9998546006306475,331.78778993157,1.9064484427738906,13,0.000199617,10.500668701428719,2326528.0,172032.0,0.37148803329864727,0.00462318439708257,True,vec,16,"{""1"": 4, ""2"": 7, ""3"": 13, ""4"": 8, ""5"": 6, ""6"": 5, ""7"": 15, ""8"": 9, ""9"": 2, ""10"": 0, ""11"": 5, ""12"": 7, ""13"": 2, ""14"": 10, ""15"": 8, ""16"": 1, ""17"": 0, ""18"": 7, ""19"": 13, ""20"": 0, ""21"": 8, ""22"": 9, ""23"": 7, ""24"": 14, ""25"": 11, ""26"": 15, ""27"": 2, ""28"": 14, ""29"": 6, ""30"": 11, ""31"": 9, ""32"": 0}"
230,230,True,,hnn\random\mappings\sample_230_seed_230.csv,5.925894617111536,331.21233385932,1.9510711464416473,11,0.0002387447,6.03403131153712,2064384.0,155648.0,0.4921956295525494,0.004661309783577295,True,vec,16,"{""1"": 5, ""2"": 9, ""3"": 0, ""4"": 13, ""5"": 0, ""6"": 15, ""7"": 15, ""8"": 13, ""9"": 8, ""10"": 0, ""11"": 11, ""12"": 6, ""13"": 0, ""14"": 10, ""15"": 9, ""16"": 5, ""17"": 4, ""18"": 15, ""19"": 12, ""20"": 14, ""21"": 9, ""22"": 10, ""23"": 1, ""24"": 0, ""25"": 2, ""26"": 10, ""27"": 15, ""28"": 9, ""29"": 14, ""30"": 12, ""31"": 7, ""32"": 7}"
231,231,True,,hnn\random\mappings\sample_231_seed_231.csv,6.421346248065408,330.75922570106,2.0673306066097217,10,0.0002525866,5.015612856748956,2162688.0,253952.0,0.5504682622268471,0.004721489406005452,True,vec,16,"{""1"": 0, ""2"": 4, ""3"": 12, ""4"": 10, ""5"": 7, ""6"": 6, ""7"": 9, ""8"": 13, ""9"": 14, ""10"": 10, ""11"": 9, ""12"": 13, ""13"": 3, ""14"": 3, ""15"": 0, ""16"": 5, ""17"": 11, ""18"": 8, ""19"": 8, ""20"": 11, ""21"": 0, ""22"": 0, ""23"": 12, ""24"": 1, ""25"": 14, ""26"": 1, ""27"": 1, ""28"": 3, ""29"": 11, ""30"": 1, ""31"": 5, ""32"": 11}"
232,232,True,,hnn\random\mappings\sample_232_seed_232.csv,6.333120621035915,330.59651409756,1.7587035134105382,9,0.0002689287,3.5230150996028495,2023424.0,221184.0,0.8709677419354839,0.004731051496521079,True,vec,16,"{""1"": 8, ""2"": 3, ""3"": 7, ""4"": 2, ""5"": 2, ""6"": 8, ""7"": 8, ""8"": 5, ""9"": 13, ""10"": 5, ""11"": 3, ""12"": 10, ""13"": 8, ""14"": 11, ""15"": 11, ""16"": 2, ""17"": 7, ""18"": 8, ""19"": 14, ""20"": 14, ""21"": 5, ""22"": 13, ""23"": 12, ""24"": 2, ""25"": 8, ""26"": 2, ""27"": 10, ""28"": 5, ""29"": 11, ""30"": 12, ""31"": 0, ""32"": 14}"
233,233,True,,hnn\random\mappings\sample_233_seed_233.csv,6.331992199093857,331.02591891887,2.027437558599585,13,0.0002395466,8.185429479473624,2252800.0,229376.0,0.3007284079084287,0.004778693267505077,True,vec,16,"{""1"": 5, ""2"": 7, ""3"": 15, ""4"": 6, ""5"": 2, ""6"": 3, ""7"": 8, ""8"": 7, ""9"": 0, ""10"": 2, ""11"": 7, ""12"": 7, ""13"": 9, ""14"": 3, ""15"": 15, ""16"": 10, ""17"": 6, ""18"": 2, ""19"": 9, ""20"": 15, ""21"": 4, ""22"": 10, ""23"": 9, ""24"": 3, ""25"": 14, ""26"": 8, ""27"": 13, ""28"": 1, ""29"": 1, ""30"": 2, ""31"": 12, ""32"": 5}"
234,234,True,,hnn\random\mappings\sample_234_seed_234.csv,6.184553090228728,330.25973911944,2.0094766850555486,9,0.0003032906,3.8773784991986924,1884160.0,139264.0,0.7419354838709677,0.004970650975805121,True,vec,16,"{""1"": 10, ""2"": 8, ""3"": 1, ""4"": 13, ""5"": 15, ""6"": 7, ""7"": 8, ""8"": 11, ""9"": 11, ""10"": 15, ""11"": 2, ""12"": 8, ""13"": 13, ""14"": 12, ""15"": 0, ""16"": 12, ""17"": 12, ""18"": 8, ""19"": 9, ""20"": 0, ""21"": 12, ""22"": 9, ""23"": 3, ""24"": 3, ""25"": 9, ""26"": 7, ""27"": 9, ""28"": 7, ""29"": 13, ""30"": 0, ""31"": 13, ""32"": 5}"
235,235,True,,hnn\random\mappings\sample_235_seed_235.csv,6.654288725545672,331.57757652298,1.8357901927800957,14,0.0002490848,13.35130977314173,2129920.0,229376.0,0.413111342351717,0.0049418411358089,True,vec,16,"{""1"": 11, ""2"": 1, ""3"": 7, ""4"": 2, ""5"": 2, ""6"": 0, ""7"": 8, ""8"": 5, ""9"": 1, ""10"": 3, ""11"": 1, ""12"": 14, ""13"": 5, ""14"": 5, ""15"": 10, ""16"": 13, ""17"": 9, ""18"": 14, ""19"": 4, ""20"": 2, ""21"": 3, ""22"": 11, ""23"": 15, ""24"": 14, ""25"": 3, ""26"": 14, ""27"": 8, ""28"": 2, ""29"": 6, ""30"": 13, ""31"": 12, ""32"": 2}"
236,236,True,,hnn\random\mappings\sample_236_seed_236.csv,6.52972409096992,330.57530704111,2.049535818400673,14,0.0002429247,8.037960720753183,2244608.0,270336.0,0.30697190426638915,0.004789678723934173,True,vec,16,"{""1"": 11, ""2"": 15, ""3"": 11, ""4"": 2, ""5"": 12, ""6"": 4, ""7"": 9, ""8"": 5, ""9"": 8, ""10"": 11, ""11"": 11, ""12"": 14, ""13"": 4, ""14"": 6, ""15"": 6, ""16"": 4, ""17"": 3, ""18"": 12, ""19"": 1, ""20"": 1, ""21"": 3, ""22"": 10, ""23"": 2, ""24"": 6, ""25"": 2, ""26"": 13, ""27"": 8, ""28"": 11, ""29"": 7, ""30"": 0, ""31"": 10, ""32"": 14}"
237,237,True,,hnn\random\mappings\sample_237_seed_237.csv,6.827853375169019,331.14311970839,2.1391289585305784,12,0.0002617806,11.789229078989564,1957888.0,237568.0,0.619146722164412,0.0050074871982043676,True,vec,16,"{""1"": 15, ""2"": 5, ""3"": 7, ""4"": 13, ""5"": 1, ""6"": 5, ""7"": 13, ""8"": 0, ""9"": 15, ""10"": 2, ""11"": 11, ""12"": 11, ""13"": 15, ""14"": 8, ""15"": 3, ""16"": 15, ""17"": 15, ""18"": 13, ""19"": 2, ""20"": 0, ""21"": 11, ""22"": 12, ""23"": 4, ""24"": 8, ""25"": 7, ""26"": 13, ""27"": 14, ""28"": 11, ""29"": 14, ""30"": 11, ""31"": 7, ""32"": 7}"
238,238,True,,hnn\random\mappings\sample_238_seed_238.csv,7.419600469103706,331.00899784679,1.9071439888763926,12,0.000287567,9.175716781551744,2457600.0,360448.0,0.6462018730489074,0.005067506045024821,True,vec,16,"{""1"": 11, ""2"": 2, ""3"": 13, ""4"": 2, ""5"": 2, ""6"": 4, ""7"": 5, ""8"": 3, ""9"": 1, ""10"": 2, ""11"": 5, ""12"": 9, ""13"": 9, ""14"": 13, ""15"": 0, ""16"": 13, ""17"": 9, ""18"": 8, ""19"": 4, ""20"": 7, ""21"": 13, ""22"": 3, ""23"": 7, ""24"": 13, ""25"": 0, ""26"": 5, ""27"": 2, ""28"": 6, ""29"": 3, ""30"": 11, ""31"": 11, ""32"": 3}"
239,239,True,,hnn\random\mappings\sample_239_seed_239.csv,6.197834693000695,332.20969320056,1.6443562511343244,16,0.0002065968,19.20724892656821,2064384.0,155648.0,0.19458896982310095,0.004935039861983228,True,vec,16,"{""1"": 3, ""2"": 6, ""3"": 4, ""4"": 13, ""5"": 3, ""6"": 13, ""7"": 1, ""8"": 11, ""9"": 13, ""10"": 0, ""11"": 9, ""12"": 8, ""13"": 9, ""14"": 4, ""15"": 0, ""16"": 2, ""17"": 3, ""18"": 1, ""19"": 7, ""20"": 8, ""21"": 11, ""22"": 15, ""23"": 0, ""24"": 13, ""25"": 14, ""26"": 15, ""27"": 2, ""28"": 10, ""29"": 5, ""30"": 6, ""31"": 12, ""32"": 13}"
240,240,True,,hnn\random\mappings\sample_240_seed_240.csv,6.076606342467214,330.37998830198,1.9492587799701921,12,0.0002167246,9.126319331020506,2023424.0,221184.0,0.4006243496357961,0.004651636258105741,True,vec,16,"{""1"": 1, ""2"": 1, ""3"": 10, ""4"": 4, ""5"": 10, ""6"": 1, ""7"": 11, ""8"": 3, ""9"": 7, ""10"": 0, ""11"": 11, ""12"": 14, ""13"": 9, ""14"": 5, ""15"": 7, ""16"": 7, ""17"": 0, ""18"": 12, ""19"": 13, ""20"": 2, ""21"": 11, ""22"": 9, ""23"": 0, ""24"": 2, ""25"": 15, ""26"": 10, ""27"": 5, ""28"": 10, ""29"": 2, ""30"": 6, ""31"": 7, ""32"": 1}"
241,241,True,,hnn\random\mappings\sample_241_seed_241.csv,6.648429171838781,329.40085509721,2.0139601963494496,10,0.0002912789,4.096877728174575,2129920.0,253952.0,0.8043704474505723,0.004897277592540796,True,vec,16,"{""1"": 3, ""2"": 11, ""3"": 2, ""4"": 7, ""5"": 5, ""6"": 8, ""7"": 8, ""8"": 11, ""9"": 4, ""10"": 0, ""11"": 5, ""12"": 7, ""13"": 7, ""14"": 11, ""15"": 5, ""16"": 1, ""17"": 3, ""18"": 4, ""19"": 4, ""20"": 4, ""21"": 11, ""22"": 5, ""23"": 10, ""24"": 7, ""25"": 1, ""26"": 1, ""27"": 12, ""28"": 1, ""29"": 9, ""30"": 11, ""31"": 2, ""32"": 0}"
242,242,True,,hnn\random\mappings\sample_242_seed_242.csv,6.176628673975505,330.82355651953,1.657718075413329,14,0.0002940808,7.519737658423177,1843200.0,131072.0,0.5254942767950052,0.0050087212401345145,True,vec,16,"{""1"": 10, ""2"": 0, ""3"": 15, ""4"": 15, ""5"": 5, ""6"": 0, ""7"": 6, ""8"": 8, ""9"": 6, ""10"": 6, ""11"": 12, ""12"": 1, ""13"": 10, ""14"": 13, ""15"": 10, ""16"": 7, ""17"": 1, ""18"": 0, ""19"": 12, ""20"": 14, ""21"": 15, ""22"": 10, ""23"": 10, ""24"": 2, ""25"": 4, ""26"": 7, ""27"": 2, ""28"": 2, ""29"": 11, ""30"": 7, ""31"": 4, ""32"": 4}"
243,243,True,,hnn\random\mappings\sample_243_seed_243.csv,6.45817723939857,331.74711911338,2.096687088489487,14,0.0002499626,10.042888135067638,1720320.0,188416.0,0.48595213319458896,0.004912091616849549,True,vec,16,"{""1"": 10, ""2"": 13, ""3"": 1, ""4"": 14, ""5"": 9, ""6"": 5, ""7"": 8, ""8"": 3, ""9"": 0, ""10"": 3, ""11"": 11, ""12"": 10, ""13"": 6, ""14"": 10, ""15"": 1, ""16"": 1, ""17"": 5, ""18"": 9, ""19"": 1, ""20"": 5, ""21"": 7, ""22"": 3, ""23"": 14, ""24"": 4, ""25"": 2, ""26"": 6, ""27"": 12, ""28"": 3, ""29"": 3, ""30"": 2, ""31"": 4, ""32"": 5}"
244,244,True,,hnn\random\mappings\sample_244_seed_244.csv,6.359001046726234,331.34327862995,1.9931926581363688,13,0.0002583906,9.89389683023317,2088960.0,172032.0,0.4422476586888658,0.004964386028481113,True,vec,16,"{""1"": 13, ""2"": 12, ""3"": 14, ""4"": 2, ""5"": 11, ""6"": 3, ""7"": 4, ""8"": 10, ""9"": 8, ""10"": 8, ""11"": 4, ""12"": 6, ""13"": 7, ""14"": 13, ""15"": 7, ""16"": 3, ""17"": 11, ""18"": 0, ""19"": 12, ""20"": 11, ""21"": 15, ""22"": 3, ""23"": 6, ""24"": 3, ""25"": 14, ""26"": 4, ""27"": 2, ""28"": 12, ""29"": 10, ""30"": 7, ""31"": 0, ""32"": 7}"
245,245,True,,hnn\random\mappings\sample_245_seed_245.csv,6.938803121709041,332.05685439742,1.9967103033942226,12,0.000243011,12.10304543391837,2285568.0,270336.0,0.6129032258064516,0.004889654680336853,True,vec,16,"{""1"": 4, ""2"": 9, ""3"": 15, ""4"": 2, ""5"": 14, ""6"": 10, ""7"": 14, ""8"": 1, ""9"": 6, ""10"": 8, ""11"": 4, ""12"": 15, ""13"": 9, ""14"": 15, ""15"": 12, ""16"": 6, ""17"": 1, ""18"": 8, ""19"": 5, ""20"": 9, ""21"": 4, ""22"": 15, ""23"": 1, ""24"": 15, ""25"": 6, ""26"": 2, ""27"": 0, ""28"": 4, ""29"": 1, ""30"": 11, ""31"": 3, ""32"": 1}"
246,246,True,,hnn\random\mappings\sample_246_seed_246.csv,6.232848865163193,331.10066206721,2.196627982925007,12,0.0002531589,7.010435709267624,2007040.0,155648.0,0.5712799167533819,0.004827846802452613,True,vec,16,"{""1"": 1, ""2"": 12, ""3"": 11, ""4"": 2, ""5"": 14, ""6"": 5, ""7"": 5, ""8"": 10, ""9"": 3, ""10"": 11, ""11"": 6, ""12"": 9, ""13"": 14, ""14"": 4, ""15"": 2, ""16"": 1, ""17"": 0, ""18"": 1, ""19"": 6, ""20"": 3, ""21"": 1, ""22"": 14, ""23"": 5, ""24"": 15, ""25"": 14, ""26"": 0, ""27"": 15, ""28"": 4, ""29"": 4, ""30"": 11, ""31"": 4, ""32"": 3}"
247,247,True,,hnn\random\mappings\sample_247_seed_247.csv,6.328849991873646,331.63742777211,1.788914273252556,14,0.0002233869,13.374498573546242,2031616.0,212992.0,0.32362122788761705,0.004811698842431633,True,vec,16,"{""1"": 14, ""2"": 10, ""3"": 0, ""4"": 11, ""5"": 15, ""6"": 1, ""7"": 11, ""8"": 4, ""9"": 13, ""10"": 0, ""11"": 5, ""12"": 6, ""13"": 9, ""14"": 6, ""15"": 13, ""16"": 4, ""17"": 9, ""18"": 6, ""19"": 2, ""20"": 3, ""21"": 8, ""22"": 1, ""23"": 14, ""24"": 4, ""25"": 3, ""26"": 11, ""27"": 14, ""28"": 12, ""29"": 11, ""30"": 8, ""31"": 1, ""32"": 1}"
248,248,True,,hnn\random\mappings\sample_248_seed_248.csv,6.728541020476042,330.93928923281,2.06489274785253,9,0.0002951189,4.416535776515087,2367488.0,196608.0,0.9833506763787722,0.004915809061569755,True,vec,16,"{""1"": 13, ""2"": 15, ""3"": 6, ""4"": 14, ""5"": 3, ""6"": 10, ""7"": 8, ""8"": 14, ""9"": 15, ""10"": 11, ""11"": 2, ""12"": 13, ""13"": 14, ""14"": 3, ""15"": 8, ""16"": 15, ""17"": 15, ""18"": 5, ""19"": 7, ""20"": 8, ""21"": 8, ""22"": 14, ""23"": 7, ""24"": 8, ""25"": 5, ""26"": 14, ""27"": 6, ""28"": 14, ""29"": 0, ""30"": 3, ""31"": 13, ""32"": 13}"
249,249,True,,hnn\random\mappings\sample_249_seed_249.csv,7.096099499981514,331.97815843595,2.071755000434012,14,0.0002546048,14.14812566689909,2572288.0,262144.0,0.43184183142559834,0.005071545555171469,True,vec,16,"{""1"": 8, ""2"": 8, ""3"": 15, ""4"": 5, ""5"": 0, ""6"": 13, ""7"": 13, ""8"": 2, ""9"": 11, ""10"": 3, ""11"": 4, ""12"": 14, ""13"": 7, ""14"": 4, ""15"": 15, ""16"": 11, ""17"": 11, ""18"": 11, ""19"": 5, ""20"": 6, ""21"": 13, ""22"": 15, ""23"": 2, ""24"": 14, ""25"": 10, ""26"": 14, ""27"": 0, ""28"": 1, ""29"": 15, ""30"": 0, ""31"": 2, ""32"": 4}"
250,250,True,,hnn\random\mappings\sample_250_seed_250.csv,6.68130812144395,331.57213528333,1.905254053913818,11,0.0002872207,6.1840991454387435,1777664.0,253952.0,0.5671175858480749,0.004953524845313105,True,vec,16,"{""1"": 12, ""2"": 12, ""3"": 5, ""4"": 2, ""5"": 1, ""6"": 7, ""7"": 5, ""8"": 11, ""9"": 13, ""10"": 8, ""11"": 13, ""12"": 14, ""13"": 9, ""14"": 5, ""15"": 5, ""16"": 13, ""17"": 6, ""18"": 15, ""19"": 8, ""20"": 6, ""21"": 13, ""22"": 14, ""23"": 7, ""24"": 12, ""25"": 15, ""26"": 10, ""27"": 6, ""28"": 6, ""29"": 10, ""30"": 11, ""31"": 10, ""32"": 14}"
251,251,True,,hnn\random\mappings\sample_251_seed_251.csv,6.539221380833259,331.89822839092,1.7937462400102218,16,0.0002706947,14.139226061832263,1990656.0,147456.0,0.4068678459937565,0.005133318695133886,True,vec,16,"{""1"": 14, ""2"": 12, ""3"": 14, ""4"": 7, ""5"": 13, ""6"": 15, ""7"": 2, ""8"": 8, ""9"": 6, ""10"": 14, ""11"": 12, ""12"": 7, ""13"": 5, ""14"": 9, ""15"": 3, ""16"": 14, ""17"": 11, ""18"": 4, ""19"": 0, ""20"": 7, ""21"": 15, ""22"": 6, ""23"": 2, ""24"": 6, ""25"": 13, ""26"": 5, ""27"": 2, ""28"": 6, ""29"": 14, ""30"": 0, ""31"": 5, ""32"": 3}"
252,252,True,,hnn\random\mappings\sample_252_seed_252.csv,6.440048137722585,330.77072099818,1.8376390211395026,11,0.0002981168,5.238197773065461,2146304.0,196608.0,0.5816857440166493,0.004946387498316078,True,vec,16,"{""1"": 0, ""2"": 9, ""3"": 4, ""4"": 6, ""5"": 10, ""6"": 8, ""7"": 14, ""8"": 15, ""9"": 8, ""10"": 0, ""11"": 3, ""12"": 8, ""13"": 15, ""14"": 2, ""15"": 9, ""16"": 1, ""17"": 8, ""18"": 7, ""19"": 8, ""20"": 0, ""21"": 4, ""22"": 11, ""23"": 8, ""24"": 2, ""25"": 7, ""26"": 9, ""27"": 3, ""28"": 2, ""29"": 1, ""30"": 1, ""31"": 13, ""32"": 6}"
253,253,True,,hnn\random\mappings\sample_253_seed_253.csv,6.336924449762598,331.98745186938,1.837510534944676,15,0.0002461128,13.405910706280643,2064384.0,163840.0,0.27991675338189387,0.004955962535744535,True,vec,16,"{""1"": 12, ""2"": 13, ""3"": 4, ""4"": 7, ""5"": 2, ""6"": 14, ""7"": 2, ""8"": 4, ""9"": 8, ""10"": 15, ""11"": 10, ""12"": 0, ""13"": 10, ""14"": 7, ""15"": 6, ""16"": 1, ""17"": 13, ""18"": 12, ""19"": 8, ""20"": 15, ""21"": 15, ""22"": 2, ""23"": 9, ""24"": 8, ""25"": 6, ""26"": 14, ""27"": 5, ""28"": 6, ""29"": 5, ""30"": 0, ""31"": 8, ""32"": 11}"
254,254,True,,hnn\random\mappings\sample_254_seed_254.csv,6.495072014477179,331.05169652592,1.7650172928757197,14,0.0002578748,9.634159600311126,2179072.0,253952.0,0.24869927159209157,0.004896100269657024,True,vec,16,"{""1"": 11, ""2"": 8, ""3"": 13, ""4"": 10, ""5"": 6, ""6"": 0, ""7"": 10, ""8"": 15, ""9"": 5, ""10"": 14, ""11"": 0, ""12"": 2, ""13"": 6, ""14"": 7, ""15"": 9, ""16"": 3, ""17"": 10, ""18"": 1, ""19"": 0, ""20"": 12, ""21"": 3, ""22"": 12, ""23"": 3, ""24"": 11, ""25"": 8, ""26"": 13, ""27"": 7, ""28"": 11, ""29"": 5, ""30"": 5, ""31"": 14, ""32"": 5}"
255,255,True,,hnn\random\mappings\sample_255_seed_255.csv,6.203069683233307,331.73542980726,2.1329457288472033,11,0.0002435246,8.397092179081305,1671168.0,180224.0,0.47346514047866806,0.00484721648321321,True,vec,16,"{""1"": 1, ""2"": 10, ""3"": 1, ""4"": 11, ""5"": 4, ""6"": 8, ""7"": 12, ""8"": 9, ""9"": 14, ""10"": 5, ""11"": 14, ""12"": 9, ""13"": 13, ""14"": 2, ""15"": 4, ""16"": 11, ""17"": 9, ""18"": 6, ""19"": 14, ""20"": 10, ""21"": 14, ""22"": 12, ""23"": 4, ""24"": 6, ""25"": 8, ""26"": 11, ""27"": 6, ""28"": 13, ""29"": 2, ""30"": 12, ""31"": 13, ""32"": 7}"
256,256,True,,hnn\random\mappings\sample_256_seed_256.csv,6.314243694169171,332.19535697193,2.2469061936706014,13,0.0002252547,14.06526082091343,1966080.0,172032.0,0.20707596253902186,0.004924037512176766,True,vec,16,"{""1"": 15, ""2"": 9, ""3"": 13, ""4"": 11, ""5"": 12, ""6"": 1, ""7"": 14, ""8"": 13, ""9"": 7, ""10"": 5, ""11"": 9, ""12"": 10, ""13"": 10, ""14"": 10, ""15"": 2, ""16"": 9, ""17"": 5, ""18"": 8, ""19"": 1, ""20"": 14, ""21"": 1, ""22"": 12, ""23"": 6, ""24"": 4, ""25"": 0, ""26"": 8, ""27"": 0, ""28"": 6, ""29"": 11, ""30"": 11, ""31"": 4, ""32"": 13}"
257,257,True,,hnn\random\mappings\sample_257_seed_257.csv,6.5714181912166945,331.22671029449,1.9044635178819036,11,0.0002915608,8.87600831389965,2146304.0,196608.0,0.5171696149843913,0.0050592489505409885,True,vec,16,"{""1"": 10, ""2"": 13, ""3"": 3, ""4"": 8, ""5"": 6, ""6"": 0, ""7"": 0, ""8"": 14, ""9"": 4, ""10"": 7, ""11"": 11, ""12"": 15, ""13"": 5, ""14"": 5, ""15"": 0, ""16"": 5, ""17"": 1, ""18"": 14, ""19"": 2, ""20"": 3, ""21"": 2, ""22"": 12, ""23"": 5, ""24"": 12, ""25"": 15, ""26"": 7, ""27"": 2, ""28"": 4, ""29"": 4, ""30"": 12, ""31"": 3, ""32"": 4}"
258,258,True,,hnn\random\mappings\sample_258_seed_258.csv,6.995823478673116,330.92886183397,1.7419702575552707,13,0.0003255588,7.1840482973710165,1933312.0,237568.0,0.7544224765868887,0.0051576777519049075,True,vec,16,"{""1"": 2, ""2"": 4, ""3"": 13, ""4"": 6, ""5"": 4, ""6"": 7, ""7"": 0, ""8"": 12, ""9"": 11, ""10"": 6, ""11"": 9, ""12"": 6, ""13"": 5, ""14"": 6, ""15"": 6, ""16"": 3, ""17"": 2, ""18"": 5, ""19"": 6, ""20"": 13, ""21"": 7, ""22"": 3, ""23"": 9, ""24"": 9, ""25"": 9, ""26"": 6, ""27"": 14, ""28"": 10, ""29"": 15, ""30"": 15, ""31"": 13, ""32"": 0}"
259,259,True,,hnn\random\mappings\sample_259_seed_259.csv,6.360874977302832,330.85535739937,1.836781583995145,12,0.0002778046,5.944735512835748,2260992.0,180224.0,0.619146722164412,0.004897146267244535,True,vec,16,"{""1"": 1, ""2"": 2, ""3"": 13, ""4"": 15, ""5"": 7, ""6"": 2, ""7"": 1, ""8"": 11, ""9"": 2, ""10"": 6, ""11"": 8, ""12"": 4, ""13"": 4, ""14"": 5, ""15"": 3, ""16"": 15, ""17"": 5, ""18"": 15, ""19"": 2, ""20"": 9, ""21"": 6, ""22"": 15, ""23"": 2, ""24"": 13, ""25"": 7, ""26"": 12, ""27"": 3, ""28"": 2, ""29"": 12, ""30"": 1, ""31"": 6, ""32"": 5}"
260,260,True,,hnn\random\mappings\sample_260_seed_260.csv,6.469372955977779,331.56881308713,1.9568874999486086,12,0.0002479849,9.245076420615787,2228224.0,221184.0,0.4505723204994797,0.004828577499948731,True,vec,16,"{""1"": 6, ""2"": 2, ""3"": 13, ""4"": 15, ""5"": 6, ""6"": 1, ""7"": 8, ""8"": 13, ""9"": 2, ""10"": 8, ""11"": 2, ""12"": 7, ""13"": 1, ""14"": 3, ""15"": 8, ""16"": 11, ""17"": 13, ""18"": 12, ""19"": 11, ""20"": 12, ""21"": 11, ""22"": 0, ""23"": 6, ""24"": 1, ""25"": 7, ""26"": 5, ""27"": 4, ""28"": 1, ""29"": 0, ""30"": 12, ""31"": 8, ""32"": 14}"
261,261,True,,hnn\random\mappings\sample_261_seed_261.csv,6.2871620335437175,332.01968781408,1.9142215433485972,13,0.0002318348,12.424873777867976,2244608.0,163840.0,0.41519250780437045,0.004847360539023605,True,vec,16,"{""1"": 13, ""2"": 0, ""3"": 5, ""4"": 1, ""5"": 8, ""6"": 5, ""7"": 8, ""8"": 12, ""9"": 14, ""10"": 13, ""11"": 7, ""12"": 7, ""13"": 5, ""14"": 8, ""15"": 13, ""16"": 3, ""17"": 2, ""18"": 9, ""19"": 7, ""20"": 0, ""21"": 13, ""22"": 0, ""23"": 4, ""24"": 15, ""25"": 14, ""26"": 3, ""27"": 1, ""28"": 9, ""29"": 15, ""30"": 5, ""31"": 14, ""32"": 5}"
262,262,True,,hnn\random\mappings\sample_262_seed_262.csv,6.380719792170219,330.53312967672,1.6682893021651515,12,0.000293128898,7.1014834402537,1785856.0,196608.0,0.6066597294484911,0.005003941969785897,True,vec,16,"{""1"": 10, ""2"": 13, ""3"": 14, ""4"": 10, ""5"": 11, ""6"": 10, ""7"": 7, ""8"": 0, ""9"": 7, ""10"": 13, ""11"": 5, ""12"": 4, ""13"": 10, ""14"": 6, ""15"": 10, ""16"": 4, ""17"": 0, ""18"": 13, ""19"": 2, ""20"": 0, ""21"": 9, ""22"": 12, ""23"": 14, ""24"": 13, ""25"": 9, ""26"": 9, ""27"": 6, ""28"": 7, ""29"": 8, ""30"": 15, ""31"": 9, ""32"": 9}"
263,263,True,,hnn\random\mappings\sample_263_seed_263.csv,6.4020655238694175,330.90137500105,2.0615980012383592,13,0.0002438487,7.8643879047191625,2031616.0,229376.0,0.4464099895941727,0.004760322948055357,True,vec,16,"{""1"": 13, ""2"": 10, ""3"": 12, ""4"": 8, ""5"": 4, ""6"": 14, ""7"": 14, ""8"": 0, ""9"": 0, ""10"": 8, ""11"": 10, ""12"": 4, ""13"": 13, ""14"": 10, ""15"": 4, ""16"": 3, ""17"": 9, ""18"": 7, ""19"": 4, ""20"": 6, ""21"": 10, ""22"": 5, ""23"": 6, ""24"": 5, ""25"": 9, ""26"": 1, ""27"": 14, ""28"": 6, ""29"": 2, ""30"": 7, ""31"": 12, ""32"": 4}"
