benchmark,run_type,configured_generations,n,seeds,converged_count,cost_delta_pct_mean,cost_delta_pct_std,tmax_delta_C_mean,tmax_delta_C_std,sigma_delta_pct_mean,sigma_delta_pct_std,makespan_delta_pct_mean,makespan_delta_pct_std,comm_delta_pct_mean,comm_delta_pct_std,pe_optical_energy_delta_pct_mean,pe_optical_energy_delta_pct_std,cost_b2_mean,cost_b2_std,tmax_b2_C_mean,tmax_b2_C_std,sigma_b2_K_mean,sigma_b2_K_std,makespan_b2_us_mean,makespan_b2_us_std,comm_b2_mean,comm_b2_std,pe_optical_energy_b2_mJ_mean,pe_optical_energy_b2_mJ_std,elapsed_min_mean,elapsed_min_std
GEMM,base,60,2,"42,43",2,-36.93961007027663,0.3838124962807672,-1.8117130575050169,0.16373910322384436,-34.44192842352483,0.24927915150928986,-3.0382043935052563,0.018851482642821053,-46.56862745098039,6.239177481057776,-3.451999726140853,0.005869551419289215,3.783623395783403,0.02302874977684623,53.12250429827503,0.16373910322384436,1.4052216221024405,0.005343239134659146,116.74685,0.02269812767608803,55808.0,6516.696095415222,1.5166469452832656,9.220322746198032e-05,0.7753582291615506,0.4140352824033395
HNN,base,60,2,"42,43",2,-12.92010048881574,5.605451763206462,-0.22133496378498307,1.0158456944503447,-29.353319662824454,0.8229075134592806,16.707642737551797,1.520865378090039,-18.843283582089548,9.23460348564521,-2.5835204078085923,2.982332361020225,5.224793970671056,0.3363271057923878,55.446241277835014,1.0158456944503447,1.7339325156728935,0.020197213629410144,237.12369999999999,3.090056633785216,1781760.0,202741.6563018069,4.531149287011502,0.138717732439505,1.393582958332263,1.0165271626805286
MPEG4,base,60,2,"42,43",2,-30.59232765415129,1.232612286645973,-2.1291158677900057,0.7085414989929314,-17.264241289392235,6.094335010263198,-0.6654384086494602,0.10890160052811902,-11.904761904761902,6.060915267313267,-0.6155216231603422,0.028032050054478112,4.164460340750923,0.07395673719875821,52.31752287901003,0.7085414989929314,1.0758823823609354,0.07924974366503235,121.2576,0.13293607486307263,370000.0,25455.84412271571,1.125907312525269,0.00031756961103863855,0.6393896808382123,0.18819166266337695
VOPD,base,60,2,"42,43",2,-12.006838611334626,1.4167040729767117,-0.5292525071849639,0.24316493147820556,-8.44110496090298,0.6043235674729918,-0.9191462495900027,1.3028769488431045,-23.567335243553007,8.813508590720577,-0.8044755398614989,0.8415401602196158,4.3996580694332685,0.07083520364883558,51.69346670542504,0.24316493147820556,0.9037723513987335,0.005965241622318736,88.5118,1.1638977618330577,1067000.0,123036.57992645926,0.7446990145261644,0.006317766163447966,9.172037620004268,0.7968762238769528
