# B-2 GA remapped (gen=46, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:1, 2:1, 3:9, 4:12
1, 1, 20000, 8192, 5:1, 6:5
2, 1, 20000, 8192, 7:7, 8:8
3, 9, 20000, 8192, 9:1, 10:10
4, 12, 20000, 8192, 11:2, 12:7
5, 1, 30000, 16384, 13:1, 14:8
6, 5, 30000, 16384, 15:1, 16:14
7, 7, 30000, 16384, 17:6, 18:12
8, 8, 30000, 16384, 19:0, 20:11
9, 1, 30000, 16384, 21:14, 22:9
10, 10, 30000, 16384, 23:15, 24:6
11, 2, 30000, 16384, 25:11, 26:2
12, 7, 30000, 16384, 27:7, 28:7
13, 1, 50000, 32768, 29:3
14, 8, 50000, 32768, 29:3
15, 1, 50000, 32768, 30:9
16, 14, 50000, 32768, 30:9
17, 6, 50000, 32768, 31:15
18, 12, 50000, 32768, 31:15
19, 0, 50000, 32768, 32:0
20, 11, 50000, 32768, 32:0
21, 14, 50000, 32768, 29:3
22, 9, 50000, 32768, 30:9
23, 15, 50000, 32768, 31:15
24, 6, 50000, 32768, 32:0
25, 11, 50000, 32768, 31:15
26, 2, 50000, 32768, 32:0
27, 7, 50000, 32768, 29:3
28, 7, 50000, 32768, 30:9
31, 15, 30000, 8192, -1:-1
32, 0, 30000, 8192, -1:-1
29, 3, 30000, 8192, -1:-1
30, 9, 30000, 8192, -1:-1
