# B-2 GA remapped (gen=40, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:14, 2:15, 3:14, 4:2
1, 14, 20000, 8192, 5:12, 6:15
2, 15, 20000, 8192, 7:5, 8:3
3, 14, 20000, 8192, 9:3, 10:5
4, 2, 20000, 8192, 11:0, 12:7
5, 12, 30000, 16384, 13:12, 14:6
6, 15, 30000, 16384, 15:15, 16:6
7, 5, 30000, 16384, 17:14, 18:1
8, 3, 30000, 16384, 19:5, 20:7
9, 3, 30000, 16384, 21:12, 22:3
10, 5, 30000, 16384, 23:12, 24:9
11, 0, 30000, 16384, 25:5, 26:6
12, 7, 30000, 16384, 27:4, 28:15
13, 12, 50000, 32768, 29:11
14, 6, 50000, 32768, 29:11
15, 15, 50000, 32768, 30:11
16, 6, 50000, 32768, 30:11
17, 14, 50000, 32768, 31:9
18, 1, 50000, 32768, 31:9
19, 5, 50000, 32768, 32:4
20, 7, 50000, 32768, 32:4
21, 12, 50000, 32768, 29:11
22, 3, 50000, 32768, 30:11
23, 12, 50000, 32768, 31:9
24, 9, 50000, 32768, 32:4
25, 5, 50000, 32768, 31:9
26, 6, 50000, 32768, 32:4
27, 4, 50000, 32768, 29:11
28, 15, 50000, 32768, 30:11
31, 9, 30000, 8192, -1:-1
32, 4, 30000, 8192, -1:-1
29, 11, 30000, 8192, -1:-1
30, 11, 30000, 8192, -1:-1
