comparison_type,workload,method,method_family,source_root,ablation,seed,seed_type,selection_policy,metrics_path,reference_metrics_path,source_objective_name,source_objective_weights,stored_TR2_composite_cost,reference_full_objective_comparable_score,method_full_objective_comparable_score,full_score_delta_vs_reference,full_score_relative_change_pct_vs_reference,run_ok,valid_for_cost,valid,validity_notes,reference_T_max_K,method_T_max_K,T_max_K_delta_vs_reference,T_max_K_relative_change_pct,reference_sigma_T_K,method_sigma_T_K,sigma_T_K_delta_vs_reference,sigma_T_K_relative_change_pct,reference_N_hot,method_N_hot,N_hot_delta_vs_reference,N_hot_relative_change_pct,reference_makespan_s,method_makespan_s,makespan_s_delta_vs_reference,makespan_s_relative_change_pct,reference_eta_dvfs_pct,method_eta_dvfs_pct,eta_dvfs_pct_delta_vs_reference,eta_dvfs_pct_relative_change_pct,reference_raw_comm_cost,method_raw_comm_cost,raw_comm_cost_delta_vs_reference,raw_comm_cost_relative_change_pct,reference_raw_congestion_cost,method_raw_congestion_cost,raw_congestion_cost_delta_vs_reference,raw_congestion_cost_relative_change_pct,reference_raw_load_imbalance,method_raw_load_imbalance,raw_load_imbalance_delta_vs_reference,raw_load_imbalance_relative_change_pct,reference_pe_optical_comm_energy_J,method_pe_optical_comm_energy_J,pe_optical_comm_energy_J_delta_vs_reference,pe_optical_comm_energy_J_relative_change_pct,reference_T_max_C,method_T_max_C,T_max_C_delta_vs_reference,T_max_C_relative_change_pct,reference_makespan_us,method_makespan_us,makespan_us_delta_vs_reference,makespan_us_relative_change_pct,reference_DVFS_penalty_pct,method_DVFS_penalty_pct,DVFS_penalty_pct_delta_vs_reference,DVFS_penalty_pct_relative_change_pct,reference_comm_cost,method_comm_cost,comm_cost_delta_vs_reference,comm_cost_relative_change_pct,reference_congestion_proxy,method_congestion_proxy,congestion_proxy_delta_vs_reference,congestion_proxy_relative_change_pct,reference_load_imbalance,method_load_imbalance,load_imbalance_delta_vs_reference,load_imbalance_relative_change_pct,reference_total_PE_optical_energy_mJ,method_total_PE_optical_energy_mJ,total_PE_optical_energy_mJ_delta_vs_reference,total_PE_optical_energy_mJ_relative_change_pct,reference_f_thermal,method_f_thermal,f_thermal_delta_vs_reference,reference_f_sigma,method_f_sigma,f_sigma_delta_vs_reference,reference_f_hot,method_f_hot,f_hot_delta_vs_reference,reference_f_makespan,method_f_makespan,f_makespan_delta_vs_reference,reference_f_comm,method_f_comm,f_comm_delta_vs_reference,reference_f_congestion,method_f_congestion,f_congestion_delta_vs_reference,reference_f_dvfs,method_f_dvfs,f_dvfs_delta_vs_reference,reference_f_load,method_f_load,f_load_delta_vs_reference,reference_f_energy,method_f_energy,f_energy_delta_vs_reference
ablation_vs_reference,GEMM,comm-only,ablation,B-2-v4-ablation,comm-only,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_41\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.11461675579322637,6.000000000000001,6.934558829910377,0.934558829910376,15.575980498506258,True,True,True,,328.08421735578,325.15436030194,-2.92985705384001,-0.8930198098078046,2.1434761400252804,0.962309555356945,-1.1811665846683355,-55.105189304995235,6.0,0.0,-6.0,-100.0,0.000120405,0.0002958947,0.00017548970000000002,145.74951206345253,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,13312.0,-91136.0,-87.25490196078431,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,0.0015708734939939562,0.0024722331786075206,0.0009013596846135644,57.379520888206706,54.93421735578005,52.00436030194004,-2.92985705384001,-5.333391818190226,120.405,295.8947,175.4897,145.74951206345253,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,13312.0,-91136.0,-87.25490196078431,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,1.5708734939939561,2.4722331786075205,0.9013596846135643,57.379520888206685,1.0,0.705074194683759,-0.294925805316241,1.0,0.44894810695004767,-0.5510518930499524,1.0,0.0,-1.0,1.0,2.4574951206345252,1.4574951206345252,1.0,0.12745098039215685,-0.8725490196078431,1.0,0.09090909090909091,-0.9090909090909091,1.0,0.0,-1.0,1.0,9.650140116404398,8.650140116404398,1.0,1.573795208882067,0.573795208882067
ablation_vs_reference,MPEG4,comm-only,ablation,B-2-v4-ablation,comm-only,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_41\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.3813852813852814,6.000000000000001,4.68710517371262,-1.3128948262873807,-21.881580438123006,True,True,True,,327.5966387468,325.66743044457,-1.9292083022299948,-0.5888974653738943,1.3003837749577485,1.119607358476017,-0.1807764164817316,-13.901774227197293,2.0,0.0,-2.0,-100.0,0.0001220699,0.0001420702,2.0000299999999992e-05,16.38430112583036,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,200000.0,-220000.0,-52.38095238095239,88000.0,24000.0,-64000.0,-72.72727272727273,0.5670623064060744,2.001233518818015,1.4341712124119406,252.91245709866098,0.0011328804365769536,0.001238289914928443,0.00010540947835148938,9.304554562702894,54.44663874680003,52.51743044457004,-1.9292083022299948,-3.5433010129452325,122.06989999999999,142.0702,20.00030000000001,16.38430112583038,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,200000.0,-220000.0,-52.38095238095239,88000.0,24000.0,-64000.0,-72.72727272727273,0.5670623064060744,2.001233518818015,1.4341712124119406,252.91245709866098,1.1328804365769536,1.238289914928443,0.1054094783514894,9.304554562702894,1.0,0.7957783340785105,-0.2042216659214895,1.0,0.8609822577280271,-0.13901774227197294,1.0,0.0,-1.0,1.0,1.1638430112583036,0.16384301125830358,1.0,0.47619047619047616,-0.5238095238095238,1.0,0.2727272727272727,-0.7272727272727273,1.0,0.0,-1.0,1.0,3.52912457098661,2.52912457098661,1.0,1.093045545627029,0.09304554562702894
ablation_vs_reference,VOPD,comm-only,ablation,B-2-v4-ablation,comm-only,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_41\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.23164597262018463,5.0,7.201189310584391,2.2011893105843914,44.023786211687835,True,True,True,,325.37271921261,325.77018609585,0.39746688324004253,0.12215740895606952,0.9870939912641029,1.1316498679796623,0.14455587671555936,14.64459088950958,0.0,0.0,0.0,,8.93329e-05,0.0001044441,1.5111199999999999e-05,16.915604441364817,0.0,0.0,0.0,,1396000.0,188000.0,-1208000.0,-86.53295128939828,252000.0,64000.0,-188000.0,-74.60317460317461,0.35802469135802467,5.035665294924554,4.677640603566529,1306.513409961686,0.0007507385223064374,0.0008288953071313088,7.815678482487145e-05,10.410653310390439,52.22271921261,52.620186095850045,0.39746688324004253,0.7610995544331312,89.3329,104.44409999999999,15.111199999999997,16.915604441364817,0.0,0.0,0.0,,1396000.0,188000.0,-1208000.0,-86.53295128939828,252000.0,64000.0,-188000.0,-74.60317460317461,0.35802469135802467,5.035665294924554,4.677640603566529,1306.513409961686,0.7507385223064373,0.8288953071313089,0.07815678482487154,10.410653310390462,1.0,1.0550300892974094,0.05503008929740938,1.0,1.1464459088950958,0.1464459088950958,0.0,0.0,0.0,1.0,1.1691560444136482,0.16915604441364818,1.0,0.1346704871060172,-0.8653295128939829,1.0,0.25396825396825395,-0.746031746031746,0.0,0.0,0.0,1.0,14.06513409961686,13.06513409961686,1.0,1.1041065331039044,0.10410653310390439
ablation_vs_reference,HNN,comm-only,ablation,B-2-v4-ablation,comm-only,41,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_41\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_41\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.4053731343283582,6.000000000000001,5.696038738258417,-0.3039612617415841,-5.066021029026402,True,True,True,,328.81757624162,329.9841643636,1.1665881219799985,0.3547827750919108,2.454372247071413,1.7372410545178771,-0.7171311925535357,-29.21851782708289,16.0,12.0,-4.0,-25.0,0.000203177525,0.000285864629,8.268710400000001e-05,40.69697374254362,11.14198573637825,4.659534204842031,-6.48245153153622,-58.18039696794091,2195456.0,688128.0,-1507328.0,-68.65671641791045,163840.0,65536.0,-98304.0,-60.0,0.3028095733610822,0.9791883454734651,0.6763787721123828,223.3676975945017,0.004651317011228462,0.004847741931496301,0.0001964249202678391,4.222995762139226,55.66757624162,56.834164363599996,1.1665881219799985,2.095633043042011,203.177525,285.86462900000004,82.68710400000003,40.69697374254364,11.14198573637825,4.659534204842031,-6.48245153153622,-58.18039696794091,2195456.0,688128.0,-1507328.0,-68.65671641791045,163840.0,65536.0,-98304.0,-60.0,0.3028095733610822,0.9791883454734651,0.6763787721123828,223.3676975945017,4.651317011228462,4.8477419314963015,0.1964249202678392,4.222995762139226,1.0,1.1093583111624274,0.10935831116242745,1.0,0.7078148217291711,-0.2921851782708289,1.0,0.75,-0.25,1.0,1.4069697374254362,0.4069697374254362,1.0,0.31343283582089554,-0.6865671641791045,1.0,0.4,-0.6,1.0,0.418196030320591,-0.5818039696794091,1.0,3.233676975945017,2.233676975945017,1.0,1.0422299576213923,0.042229957621392256
ablation_vs_reference,GEMM,comm-only,ablation,B-2-v4-ablation,comm-only,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_42\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.10285204991087343,6.000000000000001,7.000325294225184,1.000325294225183,16.672088237086392,True,True,True,,328.08421735578,325.74690214121,-2.337315214570026,-0.7124131826296898,2.1434761400252804,0.999028245689237,-1.1444478943360434,-53.392145261880344,6.0,0.0,-6.0,-100.0,0.000120405,0.0002959466,0.0001755416,145.79261658568998,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,10240.0,-94208.0,-90.19607843137256,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,0.0015708734939939562,0.0024729775237018535,0.0009021040297078973,57.426905040856724,54.93421735578005,52.59690214121002,-2.337315214570026,-4.2547529155325226,120.405,295.9466,175.5416,145.79261658568993,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,10240.0,-94208.0,-90.19607843137256,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,1.5708734939939561,2.4729775237018536,0.9021040297078975,57.426905040856724,1.0,0.7647207494196712,-0.23527925058032884,1.0,0.4660785473811966,-0.5339214526188034,1.0,0.0,-1.0,1.0,2.4579261658569,1.4579261658568998,1.0,0.09803921568627451,-0.9019607843137255,1.0,0.09090909090909091,-0.9090909090909091,1.0,0.0,-1.0,1.0,9.650140116404398,8.650140116404398,1.0,1.5742690504085672,0.5742690504085672
ablation_vs_reference,MPEG4,comm-only,ablation,B-2-v4-ablation,comm-only,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_42\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.1806060606060606,6.000000000000001,5.950142909624479,-0.04985709037552155,-0.8309515062586925,True,True,True,,327.5966387468,326.2837206152,-1.3129181315999858,-0.4007727724626431,1.3003837749577485,1.1670455846080297,-0.13333819034971883,-10.253756846055017,2.0,0.0,-2.0,-100.0,0.0001220699,0.0001403787,1.8308800000000003e-05,14.998619643335509,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,56000.0,-364000.0,-86.66666666666667,88000.0,16000.0,-72000.0,-81.81818181818181,0.5670623064060744,5.921301499410652,5.354239193004577,944.2065065016677,0.0011328804365769536,0.0012295390162869184,9.665857970996483e-05,8.532107766113683,54.44663874680003,53.13372061520005,-1.3129181315999858,-2.411385095240892,122.06989999999999,140.3787,18.30880000000002,14.998619643335509,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,56000.0,-364000.0,-86.66666666666667,88000.0,16000.0,-72000.0,-81.81818181818181,0.5670623064060744,5.921301499410652,5.354239193004577,944.2065065016677,1.1328804365769536,1.2295390162869184,0.09665857970996483,8.532107766113683,1.0,0.8610174299250382,-0.13898257007496184,1.0,0.8974624315394498,-0.10253756846055018,1.0,0.0,-1.0,1.0,1.149986196433355,0.1499861964333551,1.0,0.13333333333333333,-0.8666666666666667,1.0,0.18181818181818182,-0.8181818181818181,1.0,0.0,-1.0,1.0,10.442065065016678,9.442065065016678,1.0,1.0853210776611368,0.08532107766113683
ablation_vs_reference,VOPD,comm-only,ablation,B-2-v4-ablation,comm-only,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_42\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.3667621776504298,5.0,5.871158963805466,0.871158963805466,17.423179276109323,True,True,True,,325.37271921261,325.78239211616,0.4096729035500175,0.12590880530531923,0.9870939912641029,1.1505190317672904,0.1634250405031875,16.556178231203745,0.0,0.0,0.0,,8.93329e-05,0.0001004084,1.1075500000000006e-05,12.398007900784602,0.0,0.0,0.0,,1396000.0,582000.0,-814000.0,-58.309455587392556,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,2.4979423868312756,2.139917695473251,597.7011494252873,0.0007507385223064374,0.0008076994155577091,5.6960893251271666e-05,7.5873145654328455,52.22271921261,52.63239211616002,0.4096729035500175,0.7844725623768367,89.3329,100.4084,11.075500000000005,12.398007900784602,0.0,0.0,0.0,,1396000.0,582000.0,-814000.0,-58.309455587392556,252000.0,72000.0,-180000.0,-71.42857142857143,0.35802469135802467,2.4979423868312756,2.139917695473251,597.7011494252873,0.7507385223064373,0.8076994155577091,0.05696089325127174,7.587314565432868,1.0,1.0567200373558447,0.056720037355844743,1.0,1.1655617823120374,0.16556178231203744,0.0,0.0,0.0,1.0,1.123980079007846,0.12398007900784602,1.0,0.4169054441260745,-0.5830945558739256,1.0,0.2857142857142857,-0.7142857142857143,0.0,0.0,0.0,1.0,6.977011494252873,5.977011494252873,1.0,1.0758731456543285,0.07587314565432846
ablation_vs_reference,HNN,comm-only,ablation,B-2-v4-ablation,comm-only,42,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_42\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.6684328358208955,6.000000000000001,6.105024122391296,0.10502412239129555,1.7504020398549258,True,True,True,,328.81757624162,332.00236126525,3.1847850236300133,0.9685568089248919,2.454372247071413,2.125246422130124,-0.32912582494128895,-13.409776179387867,16.0,11.0,-5.0,-31.25,0.000203177525,0.000256583186,5.340566100000001e-05,26.285220769373986,11.14198573637825,10.531094397415712,-0.6108913389625386,-5.4827869413617725,2195456.0,1171456.0,-1024000.0,-46.64179104477611,163840.0,106496.0,-57344.0,-35.0,0.3028095733610822,0.6524453694068678,0.3496357960457856,115.46391752577318,0.004651317011228462,0.004978970422652898,0.000327653411424436,7.044314774363203,55.66757624162,58.85236126525001,3.1847850236300133,5.721077220618964,203.177525,256.583186,53.40566100000001,26.285220769373986,11.14198573637825,10.531094397415712,-0.6108913389625386,-5.4827869413617725,2195456.0,1171456.0,-1024000.0,-46.64179104477611,163840.0,106496.0,-57344.0,-35.0,0.3028095733610822,0.6524453694068678,0.3496357960457856,115.46391752577318,4.651317011228462,4.978970422652898,0.3276534114244356,7.044314774363203,1.0,1.2985481379738764,0.29854813797387636,1.0,0.8659022382061213,-0.13409776179387867,1.0,0.6875,-0.3125,1.0,1.2628522076937398,0.26285220769373985,1.0,0.5335820895522388,-0.46641791044776115,1.0,0.65,-0.35,1.0,0.9451721305863823,-0.054827869413617725,1.0,2.154639175257732,1.1546391752577319,1.0,1.070443147743632,0.07044314774363203
ablation_vs_reference,GEMM,comm-only,ablation,B-2-v4-ablation,comm-only,43,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_43\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.10285204991087343,6.000000000000001,6.998579499272475,0.9985794992724744,16.64299165454124,True,True,True,,328.08421735578,325.74690241114,-2.3373149446400134,-0.7124131003550804,2.1434761400252804,0.9991392000047308,-1.1443369400205496,-53.38696888909868,6.0,0.0,-6.0,-100.0,0.000120405,0.0002957966,0.00017539160000000002,145.66803704165113,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,10240.0,-94208.0,-90.19607843137256,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,0.0015708734939939562,0.0024720267326518246,0.0009011532386578684,57.36637877609611,54.93421735578005,52.596902411140036,-2.3373149446400134,-4.2547524241629775,120.405,295.7966,175.3916,145.66803704165113,1.8350526805555563,0.0,-1.8350526805555563,-100.0,104448.0,10240.0,-94208.0,-90.19607843137256,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,1.5708734939939561,2.4720267326518246,0.9011532386578684,57.36637877609611,1.0,0.7647207765914154,-0.23527922340858465,1.0,0.4661303111090132,-0.5338696888909868,1.0,0.0,-1.0,1.0,2.456680370416511,1.4566803704165112,1.0,0.09803921568627451,-0.9019607843137255,1.0,0.09090909090909091,-0.9090909090909091,1.0,0.0,-1.0,1.0,9.650140116404398,8.650140116404398,1.0,1.5736637877609612,0.5736637877609612
ablation_vs_reference,MPEG4,comm-only,ablation,B-2-v4-ablation,comm-only,43,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_43\gen_60\mpeg4\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.17298701298701297,6.000000000000001,5.957244891346435,-0.0427551086535658,-0.7125851442260966,True,True,True,,327.5966387468,326.29881001416,-1.2978287326400277,-0.39616668156449153,1.3003837749577485,1.188266722958639,-0.11211705199910948,-8.621843347957213,2.0,0.0,-2.0,-100.0,0.0001220699,0.0001401126,1.804270000000001e-05,14.78062978670418,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,48000.0,-372000.0,-88.57142857142857,88000.0,16000.0,-72000.0,-81.81818181818181,0.5670623064060744,5.921301499410652,5.354239193004577,944.2065065016677,0.0011328804365769536,0.001228225878018173,9.534544144121945e-05,8.416196304820112,54.44663874680003,53.148810014160006,-1.2978287326400277,-2.3836709896371766,122.06989999999999,140.11260000000001,18.042700000000025,14.780629786704203,0.07168423611111063,0.0,-0.07168423611111063,-100.0,420000.0,48000.0,-372000.0,-88.57142857142857,88000.0,16000.0,-72000.0,-81.81818181818181,0.5670623064060744,5.921301499410652,5.354239193004577,944.2065065016677,1.1328804365769536,1.228225878018173,0.09534544144121937,8.41619630482009,1.0,0.8626147598711069,-0.13738524012889308,1.0,0.9137815665204279,-0.08621843347957214,1.0,0.0,-1.0,1.0,1.1478062978670418,0.1478062978670418,1.0,0.11428571428571428,-0.8857142857142857,1.0,0.18181818181818182,-0.8181818181818181,1.0,0.0,-1.0,1.0,10.442065065016678,9.442065065016678,1.0,1.0841619630482011,0.08416196304820112
ablation_vs_reference,VOPD,comm-only,ablation,B-2-v4-ablation,comm-only,43,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_43\gen_60\vopd\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.2396688952562878,5.0,6.4163662816165905,1.4163662816165905,28.3273256323318,True,True,True,,325.37271921261,326.66705151394,1.29433230133003,0.3977998845331232,0.9870939912641029,1.0833480058104907,0.09625401454638782,9.751251187652542,0.0,0.0,0.0,,8.93329e-05,9.89161e-05,9.583200000000007e-06,10.727514723019183,0.0,0.0,0.0,,1396000.0,216000.0,-1180000.0,-84.5272206303725,252000.0,64000.0,-188000.0,-74.60317460317461,0.35802469135802467,3.6502057613168724,3.292181069958848,919.5402298850576,0.0007507385223064374,0.0007990430327833671,4.8304510476929706e-05,6.434265598697064,52.22271921261,53.51705151394003,1.29433230133003,2.478485074782344,89.3329,98.9161,9.583200000000005,10.727514723019183,0.0,0.0,0.0,,1396000.0,216000.0,-1180000.0,-84.5272206303725,252000.0,64000.0,-188000.0,-74.60317460317461,0.35802469135802467,3.6502057613168724,3.292181069958848,919.5402298850576,0.7507385223064373,0.7990430327833671,0.04830451047692974,6.434265598697064,1.0,1.1792029100439458,0.17920291004394584,1.0,1.0975125118765254,0.09751251187652543,0.0,0.0,0.0,1.0,1.1072751472301918,0.10727514723019183,1.0,0.15472779369627507,-0.8452722063037249,1.0,0.25396825396825395,-0.746031746031746,0.0,0.0,0.0,1.0,10.195402298850576,9.195402298850576,1.0,1.0643426559869706,0.06434265598697064
ablation_vs_reference,HNN,comm-only,ablation,B-2-v4-ablation,comm-only,43,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_43\gen_60\hnn\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.5470149253731343,6.000000000000001,6.294930488165166,0.2949304881651651,4.9155081360860775,True,True,True,,328.81757624162,328.65598873707,-0.16158750454997062,-0.04914199125147789,2.454372247071413,1.75390692602549,-0.7004653210459229,-28.539489960486907,16.0,9.0,-7.0,-43.75,0.000203177525,0.00036744926,0.00016427173499999998,80.85133185867875,11.14198573637825,1.4252526065480644,-9.716733129830187,-87.20827112626202,2195456.0,1081344.0,-1114112.0,-50.74626865671642,163840.0,81920.0,-81920.0,-50.0,0.3028095733610822,1.4120707596253903,1.109261186264308,366.32302405498285,0.004651317011228462,0.005180907159962952,0.0005295901487344899,11.385810673751951,55.66757624162,55.50598873707003,-0.16158750454997062,-0.29027221132928993,203.177525,367.44926,164.27173499999998,80.85133185867875,11.14198573637825,1.4252526065480644,-9.716733129830187,-87.20827112626202,2195456.0,1081344.0,-1114112.0,-50.74626865671642,163840.0,81920.0,-81920.0,-50.0,0.3028095733610822,1.4120707596253903,1.109261186264308,366.32302405498285,4.651317011228462,5.180907159962952,0.5295901487344894,11.385810673751928,1.0,0.9848524631190795,-0.01514753688092052,1.0,0.7146051003951309,-0.2853948996048691,1.0,0.5625,-0.4375,1.0,1.8085133185867874,0.8085133185867874,1.0,0.4925373134328358,-0.5074626865671642,1.0,0.5,-0.5,1.0,0.12791728873737984,-0.8720827112626202,1.0,4.6632302405498285,3.6632302405498285,1.0,1.1138581067375195,0.1138581067375195
ablation_vs_reference,GEMM,comm-only,ablation,B-2-v4-ablation,comm-only,44,ga_seed,,D:\HNOCS\out\experimental results\B-2-v4-ablation\comm-only\seed_44\gen_60\gemm\metrics.json,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json,baseline_normalized_v2,w_T=0.0;w_sigma=0.0;w_hot=0.0;w_makespan=0.0;w_H=0.4;w_congestion=0.7;w_D=0.0;w_L=0.0;w_E=0.0,0.10285204991087343,6.000000000000001,7.383457086007242,1.3834570860072413,23.05761810012068,True,True,True,,328.08421735578,327.29167089704,-0.7925464587400484,-0.24156799285489639,2.1434761400252804,1.2565952819867385,-0.8868808580385419,-41.375821334222174,6.0,1.0,-5.0,-83.33333333333334,0.000120405,0.0002958466,0.0001754416,145.70956355633072,1.8350526805555563,0.034676666666666876,-1.8003760138888893,-98.11031764732941,104448.0,10240.0,-94208.0,-90.19607843137256,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,0.0015708734939939562,0.0024758260360467628,0.0009049525420528066,57.60823806072115,54.93421735578005,54.14167089704,-0.7925464587400484,-1.4427191227775915,120.405,295.84659999999997,175.44159999999997,145.70956355633066,1.8350526805555563,0.034676666666666876,-1.8003760138888893,-98.11031764732941,104448.0,10240.0,-94208.0,-90.19607843137256,22528.0,2048.0,-20480.0,-90.9090909090909,0.9202539178734378,8.88057925014878,7.960325332275343,865.0140116404398,1.5708734939939561,2.475826036046763,0.9049525420528068,57.60823806072117,1.0,0.9202205437674545,-0.07977945623254545,1.0,0.5862417866577783,-0.41375821334222174,1.0,0.16666666666666666,-0.8333333333333334,1.0,2.457095635563307,1.4570956355633071,1.0,0.09803921568627451,-0.9019607843137255,1.0,0.09090909090909091,-0.9090909090909091,1.0,0.018896823526705853,-0.9811031764732941,1.0,9.650140116404398,8.650140116404398,1.0,1.5760823806072115,0.5760823806072115
