figure,workload,method,seed,metric_group,metric_name,metric_label,unit,reference_method,reference_metric,method_metric,delta_vs_reference,relative_change_pct_vs_reference,full_objective_comparable_score,valid,validity_notes,metrics_path
figure3,HNN,Full-GA,42,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,234.93869999999998,31.76117499999998,15.63222851543249,4.986974793468414,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,42,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,0.49297539654034994,-10.6490103398379,-95.57551581733945,4.986974793468414,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,42,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1638400.0,-557056.0,-25.373134328358205,4.986974793468414,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,42,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,155648.0,-8192.0,-5.000000000000004,4.986974793468414,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,42,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.5171696149843913,0.21436004162330907,70.79037800687284,4.986974793468414,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,42,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.433061037732707,-0.2182559734957552,-4.69234784403808,4.986974793468414,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_42\gen_60\hnn\metrics.json
figure3,GEMM,Full-GA,43,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.93421735578005,53.00672326804005,-1.9274940877400013,-3.508731316324465,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.1434761400252804,1.4014433814768217,-0.7420327585484587,-34.61819540196548,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,thermal_safety,N_hot,N_hot,count,ReferenceMapping,6.0,0.0,-6.0,-100.0,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,performance,makespan_us,makespan,us,ReferenceMapping,120.405,116.7629,-3.6420999999999992,-3.024874382293097,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,1.8350526805555563,0.0,-1.8350526805555563,-100.0,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,104448.0,60416.0,-44032.0,-42.15686274509803,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,22528.0,8192.0,-14336.0,-63.63636363636363,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.9202539178734378,0.8059908748264233,-0.11426304304701451,-12.416469066609181,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,43,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.5708734939939561,1.5167121428106511,-0.054161351183305007,-3.4478493265297505,3.7673396106539467,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\gemm\metrics.json
figure3,MPEG4,Full-GA,43,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.44663874680003,52.81853737770001,-1.6281013691000226,-2.990269751400787,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,1.3003837749577485,1.1319204135137755,-0.168463361443973,-12.954895676812539,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,thermal_safety,N_hot,N_hot,count,ReferenceMapping,2.0,0.0,-2.0,-100.0,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,performance,makespan_us,makespan,us,ReferenceMapping,122.06989999999999,121.1636,-0.9062999999999874,-0.7424434688649617,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.07168423611111063,0.0,-0.07168423611111063,-100.0,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,420000.0,352000.0,-68000.0,-16.19047619047619,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,88000.0,24000.0,-64000.0,-72.72727272727273,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.5670623064060744,0.5670623064060744,0.0,0.0,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,43,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.1328804365769536,1.125682756899805,-0.007197679677148683,-0.6353432758444244,4.11216503036325,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\mpeg4\metrics.json
figure3,VOPD,Full-GA,43,thermal_safety,T_max_C,T_max,C,ReferenceMapping,52.22271921261,51.52152313343004,-0.7011960791799652,-1.342703118015065,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,0.9870939912641029,0.8995542885961757,-0.08753970266792721,-8.868426253493977,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,thermal_safety,N_hot,N_hot,count,ReferenceMapping,0.0,0.0,0.0,,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,performance,makespan_us,makespan,us,ReferenceMapping,89.3329,89.3348,0.00190000000000623,0.002126875988595067,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.0,0.0,0.0,,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,1396000.0,980000.0,-416000.0,-29.79942693409742,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,252000.0,128000.0,-124000.0,-49.20634920634921,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.35802469135802467,0.35802469135802467,0.0,0.0,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,43,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,0.7507385223064373,0.7491663498222894,-0.0015721724841479823,-0.20941678592939494,4.349570016586447,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\vopd\metrics.json
figure3,HNN,Full-GA,43,thermal_safety,T_max_C,T_max,C,ReferenceMapping,55.66757624162,56.16455265702001,0.49697641540001314,0.8927574163511753,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.454372247071413,1.7482141023913227,-0.7061581446800902,-28.77143617976804,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,thermal_safety,N_hot,N_hot,count,ReferenceMapping,16.0,11.0,-5.0,-31.25,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,239.3087,36.131174999999985,17.783056959671107,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,4.846467318273964,-6.295518418104287,-56.50266089957023,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1925120.0,-270336.0,-12.313432835820892,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,139264.0,-24576.0,-15.000000000000002,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.39438085327783556,0.09157127991675335,30.240549828178676,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,43,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.629237536290297,-0.022079474938164978,-0.47469297157910484,5.462613147873699,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_43\gen_60\hnn\metrics.json
figure3,GEMM,Full-GA,44,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.93421735578005,53.08084279260004,-1.8533745631800116,-3.37380716862985,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.1434761400252804,1.3300696112541894,-0.813406528771091,-37.948009477796084,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,thermal_safety,N_hot,N_hot,count,ReferenceMapping,6.0,0.0,-6.0,-100.0,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,performance,makespan_us,makespan,us,ReferenceMapping,120.405,116.61670000000001,-3.7882999999999925,-3.1462979112163003,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,1.8350526805555563,0.0,-1.8350526805555563,-100.0,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,104448.0,60416.0,-44032.0,-42.15686274509803,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,22528.0,10240.0,-12288.0,-54.54545454545454,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.9202539178734378,0.9964292799047808,0.07617536203134301,8.27764604440613,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,44,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.5708734939939561,1.515344355416367,-0.05552913857758912,-3.534921098987154,3.844634655649292,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\gemm\metrics.json
figure3,MPEG4,Full-GA,44,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.44663874680003,52.025992957400035,-2.420645789399998,-4.445904917394494,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,1.3003837749577485,1.0637550628258994,-0.2366287121318491,-18.196836709958,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,thermal_safety,N_hot,N_hot,count,ReferenceMapping,2.0,0.0,-2.0,-100.0,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,performance,makespan_us,makespan,us,ReferenceMapping,122.06989999999999,121.6256,-0.44429999999998415,-0.36397178993345936,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.07168423611111063,0.0,-0.07168423611111063,-100.0,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,420000.0,336000.0,-84000.0,-19.999999999999996,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,88000.0,36000.0,-52000.0,-59.09090909090908,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.5670623064060744,0.7644253172884515,0.19736301088237718,34.804466573210235,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,44,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.1328804365769536,1.1275443470363125,-0.005336089540641131,-0.4710196564753466,4.131037306053756,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\mpeg4\metrics.json
figure3,VOPD,Full-GA,44,thermal_safety,T_max_C,T_max,C,ReferenceMapping,52.22271921261,51.447940923130034,-0.7747782894799684,-1.4836038819152186,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,0.9870939912641029,0.862188439055063,-0.12490555220903987,-12.653866127690838,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,thermal_safety,N_hot,N_hot,count,ReferenceMapping,0.0,0.0,0.0,,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,performance,makespan_us,makespan,us,ReferenceMapping,89.3329,88.7368,-0.5960999999999927,-0.6672793562058188,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.0,0.0,0.0,,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,1396000.0,1230000.0,-166000.0,-11.891117478510028,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,252000.0,144000.0,-108000.0,-42.85714285714286,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.35802469135802467,0.35802469135802467,0.0,0.0,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,44,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,0.7507385223064373,0.7462697670444793,-0.004468755261958002,-0.5952478964618702,4.407643664781135,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\vopd\metrics.json
figure3,HNN,Full-GA,44,thermal_safety,T_max_C,T_max,C,ReferenceMapping,55.66757624162,55.48081585205,-0.1867603895699972,-0.33549222398220335,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.454372247071413,1.6481488649975016,-0.8062233820739113,-32.84845577258735,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,thermal_safety,N_hot,N_hot,count,ReferenceMapping,16.0,7.0,-9.0,-56.25,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,performance,makespan_us,makespan,us,ReferenceMapping,203.177525,238.3187,35.141175000000004,17.29579834186876,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,11.14198573637825,1.987052938289144,-9.154932798089106,-82.16607896201594,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,2195456.0,1548288.0,-647168.0,-29.47761194029851,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,163840.0,122880.0,-40960.0,-25.0,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.3028095733610822,0.5983350676378772,0.29552549427679503,97.59450171821307,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,HNN,Full-GA,44,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,4.651317011228462,4.5385945057119335,-0.11272250551652885,-2.4234535131536394,5.085554701009119,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_44\gen_60\hnn\metrics.json
figure3,GEMM,Full-GA,45,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.93421735578005,53.13119804089001,-1.8030193148900366,-3.2821425364319423,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,2.1434761400252804,1.4062426275223399,-0.7372335125029406,-34.394295263498734,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,thermal_safety,N_hot,N_hot,count,ReferenceMapping,6.0,0.0,-6.0,-100.0,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,performance,makespan_us,makespan,us,ReferenceMapping,120.405,116.74459999999999,-3.66040000000001,-3.04007308666584,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,1.8350526805555563,0.0,-1.8350526805555563,-100.0,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,104448.0,51200.0,-53248.0,-50.98039215686274,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,22528.0,8192.0,-14336.0,-63.63636363636363,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.9202539178734378,0.8059908748264233,-0.11426304304701451,-12.416469066609181,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,GEMM,Full-GA,45,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.5708734939939561,1.516500416263109,-0.0543730777308471,-3.46132759504415,3.7465646208919887,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\gemm\metrics.json
figure3,MPEG4,Full-GA,45,thermal_safety,T_max_C,T_max,C,ReferenceMapping,54.44663874680003,52.87960480218004,-1.5670339446199932,-2.8781096146400675,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,1.3003837749577485,1.0994383653775313,-0.20094540958021723,-15.452777360802294,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,thermal_safety,N_hot,N_hot,count,ReferenceMapping,2.0,0.0,-2.0,-100.0,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,performance,makespan_us,makespan,us,ReferenceMapping,122.06989999999999,121.6196,-0.4502999999999844,-0.3688870065429617,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.07168423611111063,0.0,-0.07168423611111063,-100.0,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,420000.0,300000.0,-120000.0,-28.57142857142857,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,88000.0,24000.0,-64000.0,-72.72727272727273,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.5670623064060744,0.5670623064060744,0.0,0.0,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,MPEG4,Full-GA,45,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,1.1328804365769536,1.1276795385642067,-0.005200898012746924,-0.45908622347311523,4.049490827462077,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\mpeg4\metrics.json
figure3,VOPD,Full-GA,45,thermal_safety,T_max_C,T_max,C,ReferenceMapping,52.22271921261,51.94803907478001,-0.27468013782998923,-0.5259782370039101,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,thermal_safety,sigma_T_K,sigma_T,K,ReferenceMapping,0.9870939912641029,0.9154805350445541,-0.07161345621954884,-7.254978437042093,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,thermal_safety,N_hot,N_hot,count,ReferenceMapping,0.0,0.0,0.0,,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,performance,makespan_us,makespan,us,ReferenceMapping,89.3329,87.30269999999999,-2.0302000000000078,-2.2726229642158757,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,performance,DVFS_penalty_pct,DVFS,%,ReferenceMapping,0.0,0.0,0.0,,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,communication_pressure,comm_cost,comm,byte-hop,ReferenceMapping,1396000.0,1050000.0,-346000.0,-24.785100286532945,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,communication_pressure,congestion_proxy,congestion proxy,byte,ReferenceMapping,252000.0,124000.0,-128000.0,-50.79365079365079,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,mapping_balance,load_imbalance,load imbalance,ratio,ReferenceMapping,0.35802469135802467,0.35802469135802467,0.0,0.0,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
figure3,VOPD,Full-GA,45,energy,total_PE_optical_energy_mJ,total energy,mJ,ReferenceMapping,0.7507385223064373,0.7378547215067333,-0.012883800799704082,-1.7161502196693101,4.398872014789851,True,,D:\HNOCS\out\experimental results\B-2-v4\seed_45\gen_60\vopd\metrics.json
