benchmark,sample_id,sample_seed,run_ok,valid_for_cost,failure_reason,TR2_composite_cost,T_max_C,makespan_s,total_PE_optical_energy_J,temperature_source,parsed_pe_count,mapping_csv,validity_notes
GEMM,862,862,True,True,,5.111228177941425,53.418706974559996,0.0001664866,0.0017820248835635902,vec,16,gemm\random\mappings\sample_862_seed_862.csv,
GEMM,863,863,True,True,,5.321977029785605,53.01472391916002,0.0001469231,0.0016795441203659941,vec,16,gemm\random\mappings\sample_863_seed_863.csv,
GEMM,864,864,True,True,,5.679067455010448,54.68416738823004,0.0001468909,0.0016893607226165306,vec,16,gemm\random\mappings\sample_864_seed_864.csv,
GEMM,865,865,True,True,,5.657868033976782,54.14225158585003,0.0001667128,0.0017850726736473802,vec,16,gemm\random\mappings\sample_865_seed_865.csv,
GEMM,866,866,True,True,,5.157348317442226,54.57127712472004,0.000118835,0.0015348339992648167,vec,16,gemm\random\mappings\sample_866_seed_866.csv,
GEMM,867,867,True,True,,5.571874540823162,54.68044445311,0.0001467789,0.0016825555341145073,vec,16,gemm\random\mappings\sample_867_seed_867.csv,
GEMM,868,868,True,True,,5.178439104967488,54.84766563473005,0.0001463586,0.0016840559700876839,vec,16,gemm\random\mappings\sample_868_seed_868.csv,
GEMM,869,869,True,True,,5.448458471296295,53.43767431408003,0.0001667148,0.0017848385476264728,vec,16,gemm\random\mappings\sample_869_seed_869.csv,
GEMM,870,870,True,True,,5.382270481735413,53.88452866655001,0.0001664726,0.0017825096772285797,vec,16,gemm\random\mappings\sample_870_seed_870.csv,
GEMM,871,871,True,True,,5.040912168451441,53.00663580981001,0.0001665649,0.0017834330745230176,vec,16,gemm\random\mappings\sample_871_seed_871.csv,
GEMM,872,872,True,True,,5.398975697529657,54.93476619902003,0.0001200429,0.0015459841510375317,vec,16,gemm\random\mappings\sample_872_seed_872.csv,
GEMM,873,873,True,True,,5.457440890463205,52.92633001308002,0.0001668888,0.0017838689633983432,vec,16,gemm\random\mappings\sample_873_seed_873.csv,
GEMM,874,874,True,True,,5.3579235176153475,53.135472660170024,0.0001667728,0.0017847008649401232,vec,16,gemm\random\mappings\sample_874_seed_874.csv,
GEMM,875,875,True,True,,5.573134653726679,54.43526369126005,0.0001468588,0.0016822566030874932,vec,16,gemm\random\mappings\sample_875_seed_875.csv,
GEMM,876,876,True,True,,5.13262879613352,53.65590123068,0.0001466788,0.001678559313460363,vec,16,gemm\random\mappings\sample_876_seed_876.csv,
GEMM,877,877,True,True,,5.381308085559161,55.873348707380046,0.000121215,0.0015546136455963557,vec,16,gemm\random\mappings\sample_877_seed_877.csv,
GEMM,878,878,True,True,,4.734175950608415,54.57249411239002,0.0001187287,0.0015333210590566995,vec,16,gemm\random\mappings\sample_878_seed_878.csv,
GEMM,879,879,True,True,,4.836009114822487,54.56832919583002,0.0001185787,0.0015331720179907963,vec,16,gemm\random\mappings\sample_879_seed_879.csv,
GEMM,880,880,True,True,,5.377852903566515,54.40849903868002,0.0001172867,0.0015241806355143148,vec,16,gemm\random\mappings\sample_880_seed_880.csv,
GEMM,881,881,True,True,,5.178248361855797,54.79125233827,0.0001182908,0.0015316800536361093,vec,16,gemm\random\mappings\sample_881_seed_881.csv,
GEMM,882,882,True,True,,5.2613917191364425,53.89151418892004,0.0001466969,0.0016790243853166572,vec,16,gemm\random\mappings\sample_882_seed_882.csv,
GEMM,883,883,True,True,,5.130486449863434,54.47357189975003,0.0001465987,0.0016797391812321766,vec,16,gemm\random\mappings\sample_883_seed_883.csv,
GEMM,884,884,True,True,,5.138067467737526,54.629793459919995,0.0001181308,0.0015293995924286021,vec,16,gemm\random\mappings\sample_884_seed_884.csv,
GEMM,885,885,True,True,,5.659363276129043,52.76494155441003,0.0001666147,0.0017823506619273908,vec,16,gemm\random\mappings\sample_885_seed_885.csv,
GEMM,886,886,True,True,,4.8339055928587555,54.69686928867003,0.0001194128,0.0015416311463873067,vec,16,gemm\random\mappings\sample_886_seed_886.csv,
GEMM,887,887,True,True,,6.0479982936691625,54.70271437786005,0.0001668269,0.0017905072649471313,vec,16,gemm\random\mappings\sample_887_seed_887.csv,
GEMM,888,888,True,True,,5.968959346055134,54.92863019844003,0.000121754651,0.0015899723376539203,vec,16,gemm\random\mappings\sample_888_seed_888.csv,
GEMM,889,889,True,True,,5.439613643807149,53.35388948493005,0.0001667308,0.0017835481386301326,vec,16,gemm\random\mappings\sample_889_seed_889.csv,
GEMM,890,890,True,True,,5.041607482439762,53.51098852979004,0.0001667629,0.00178596145476908,vec,16,gemm\random\mappings\sample_890_seed_890.csv,
GEMM,891,891,True,True,,5.349154334363183,53.42223804311004,0.0001666666,0.0017839928902306245,vec,16,gemm\random\mappings\sample_891_seed_891.csv,
GEMM,892,892,True,True,,5.317752370942495,54.098981315070034,0.0001460566,0.0016752229997371963,vec,16,gemm\random\mappings\sample_892_seed_892.csv,
GEMM,893,893,True,True,,5.601374372986532,53.08441280884,0.0001466027,0.001677291677011179,vec,16,gemm\random\mappings\sample_893_seed_893.csv,
GEMM,894,894,True,True,,5.6474908496531775,54.79286574608,0.0001767347,0.0018462209951209123,vec,16,gemm\random\mappings\sample_894_seed_894.csv,
GEMM,895,895,True,True,,6.535507045563367,53.19062865069003,0.0002166326,0.0020503882020597363,vec,16,gemm\random\mappings\sample_895_seed_895.csv,
GEMM,896,896,True,True,,4.672609667544955,53.311439229970006,0.0001465227,0.0016764804318375852,vec,16,gemm\random\mappings\sample_896_seed_896.csv,
GEMM,897,897,True,True,,5.995171773774257,54.563348708679996,0.0001663086,0.0017900103403121577,vec,16,gemm\random\mappings\sample_897_seed_897.csv,
GEMM,898,898,True,True,,4.969576718958741,54.84766959229,0.000119995,0.0015441772276166546,vec,16,gemm\random\mappings\sample_898_seed_898.csv,
GEMM,899,899,True,True,,6.161229814027934,55.00654883881003,0.0001665046,0.0017901221121706112,vec,16,gemm\random\mappings\sample_899_seed_899.csv,
GEMM,900,900,True,True,,5.304520248689865,56.360450444020046,0.0001254188,0.001602783888502552,vec,16,gemm\random\mappings\sample_900_seed_900.csv,
GEMM,901,901,True,True,,4.984484451202937,53.85829857954002,0.0001464048,0.0016770621764584646,vec,16,gemm\random\mappings\sample_901_seed_901.csv,
GEMM,902,902,True,True,,4.428219880615613,53.361207709940004,0.0001169049,0.0015181681481103452,vec,16,gemm\random\mappings\sample_902_seed_902.csv,
GEMM,903,903,True,True,,4.603698092438414,52.81669804547005,0.000146729,0.0016763737601748192,vec,16,gemm\random\mappings\sample_903_seed_903.csv,
GEMM,904,904,True,True,,4.71562601899393,54.54017540131002,0.0001183006,0.0015322706849314961,vec,16,gemm\random\mappings\sample_904_seed_904.csv,
GEMM,905,905,True,True,,5.5043695013450815,54.31232230227005,0.0001463949,0.0016838813362521489,vec,16,gemm\random\mappings\sample_905_seed_905.csv,
GEMM,906,906,True,True,,5.581828475667168,55.23427928248003,0.0001676807,0.001799418675518579,vec,16,gemm\random\mappings\sample_906_seed_906.csv,
GEMM,907,907,True,True,,5.272112893128683,52.99576401453004,0.0001666988,0.00178348654741574,vec,16,gemm\random\mappings\sample_907_seed_907.csv,
GEMM,908,908,True,True,,4.470487660201817,53.74596951494004,0.0001167286,0.0015179288921110714,vec,16,gemm\random\mappings\sample_908_seed_908.csv,
GEMM,909,909,True,True,,5.213847127549767,55.14786826241004,0.000119083,0.0015420675825154621,vec,16,gemm\random\mappings\sample_909_seed_909.csv,
GEMM,910,910,True,True,,4.660533063101452,54.41365532691003,0.0001179927,0.001528124532509719,vec,16,gemm\random\mappings\sample_910_seed_910.csv,
GEMM,911,911,True,True,,5.948281407183787,53.37464578152003,0.0001664528,0.0017844802114515169,vec,16,gemm\random\mappings\sample_911_seed_911.csv,
GEMM,912,912,True,True,,5.217978824171393,54.918780213310015,0.000147131,0.0016869298114968957,vec,16,gemm\random\mappings\sample_912_seed_912.csv,
GEMM,913,913,True,True,,5.3177106961977785,53.328615911960014,0.0001666146,0.0017831287008840428,vec,16,gemm\random\mappings\sample_913_seed_913.csv,
GEMM,914,914,True,True,,4.549332004821335,54.40704181354005,0.0001173866,0.0015227698891442678,vec,16,gemm\random\mappings\sample_914_seed_914.csv,
GEMM,915,915,True,True,,4.402936684071523,53.68110605335005,0.0001165828,0.001516088393434607,vec,16,gemm\random\mappings\sample_915_seed_915.csv,
GEMM,916,916,True,True,,4.381604250113749,53.48848601783004,0.0001168886,0.0015185146072554155,vec,16,gemm\random\mappings\sample_916_seed_916.csv,
GEMM,917,917,True,True,,5.092606901340762,54.40765318413003,0.0001189788,0.0015378147063896382,vec,16,gemm\random\mappings\sample_917_seed_917.csv,
GEMM,918,918,True,True,,5.451027890493565,54.77851293228002,0.0001466646,0.001687866479484065,vec,16,gemm\random\mappings\sample_918_seed_918.csv,
GEMM,919,919,True,True,,5.99930356885721,54.30694491197005,0.0001666128,0.0017848950251542477,vec,16,gemm\random\mappings\sample_919_seed_919.csv,
GEMM,920,920,True,True,,4.591682249907065,53.32939804931004,0.0001167769,0.0015176196322352485,vec,16,gemm\random\mappings\sample_920_seed_920.csv,
GEMM,921,921,True,True,,4.8519959966708734,53.64985078064001,0.0001169188,0.001518021864148891,vec,16,gemm\random\mappings\sample_921_seed_921.csv,
GEMM,922,922,True,True,,6.027884941320845,55.07983738091002,0.0001664688,0.0017919026519085835,vec,16,gemm\random\mappings\sample_922_seed_922.csv,
GEMM,923,923,True,True,,5.509376551496539,54.407884657390014,0.0001465047,0.001682484712198212,vec,16,gemm\random\mappings\sample_923_seed_923.csv,
GEMM,924,924,True,True,,4.961587899399047,54.777984072180004,0.0001193208,0.0015405122710058594,vec,16,gemm\random\mappings\sample_924_seed_924.csv,
GEMM,925,925,True,True,,6.017303832782605,54.309510230310025,0.000166405,0.0017870023012009862,vec,16,gemm\random\mappings\sample_925_seed_925.csv,
GEMM,926,926,True,True,,5.141141684286198,55.01496520152,0.0001205227,0.0015517478323327227,vec,16,gemm\random\mappings\sample_926_seed_926.csv,
GEMM,927,927,True,True,,6.098278904625158,55.08539373968,0.0001486429,0.00170501136957895,vec,16,gemm\random\mappings\sample_927_seed_927.csv,
GEMM,928,928,True,True,,5.2590415767194925,54.46787334994002,0.0001664848,0.0017847682447701368,vec,16,gemm\random\mappings\sample_928_seed_928.csv,
GEMM,929,929,True,True,,4.885033264828241,53.300890397590024,0.0001666028,0.001782532793208151,vec,16,gemm\random\mappings\sample_929_seed_929.csv,
GEMM,930,930,True,True,,5.615397501464692,54.30949492588002,0.0001669349,0.001788226344017617,vec,16,gemm\random\mappings\sample_930_seed_930.csv,
GEMM,931,931,True,True,,4.515868048155936,53.89342750758004,0.0001167108,0.0015170989994724507,vec,16,gemm\random\mappings\sample_931_seed_931.csv,
GEMM,932,932,True,True,,5.735982388750825,55.14442619137003,0.0001209948,0.0015572086492944906,vec,16,gemm\random\mappings\sample_932_seed_932.csv,
GEMM,933,933,True,True,,4.975600066499613,55.00561587631,0.0001203667,0.0015488644861601452,vec,16,gemm\random\mappings\sample_933_seed_933.csv,
GEMM,934,934,True,True,,5.705764626684412,54.78046465561005,0.0001685267,0.001802556903644735,vec,16,gemm\random\mappings\sample_934_seed_934.csv,
GEMM,935,935,True,True,,5.509220655484538,55.01375765172003,0.0001188688,0.0015431990352456082,vec,16,gemm\random\mappings\sample_935_seed_935.csv,
GEMM,936,936,True,True,,4.969208988521235,53.555385152110034,0.0001170489,0.0015194583565242739,vec,16,gemm\random\mappings\sample_936_seed_936.csv,
GEMM,937,937,True,True,,5.665297732769429,52.91766964247,0.0001666808,0.0017832903269148373,vec,16,gemm\random\mappings\sample_937_seed_937.csv,
GEMM,938,938,True,True,,5.420316268371015,55.08739300395001,0.0001465809,0.0016937428885573317,vec,16,gemm\random\mappings\sample_938_seed_938.csv,
GEMM,939,939,True,True,,5.795663770985814,56.03675157888,0.0001663247,0.001796194335682109,vec,16,gemm\random\mappings\sample_939_seed_939.csv,
GEMM,940,940,True,True,,5.2498617306123005,53.58369641247003,0.0001468427,0.0016793662192889334,vec,16,gemm\random\mappings\sample_940_seed_940.csv,
GEMM,941,941,True,True,,5.8796508911297956,54.631494959980046,0.0001466668,0.0016842553387266751,vec,16,gemm\random\mappings\sample_941_seed_941.csv,
GEMM,942,942,True,True,,5.399991856483096,52.99127301138003,0.0001667268,0.0017834656093177353,vec,16,gemm\random\mappings\sample_942_seed_942.csv,
GEMM,943,943,True,True,,5.605590302869981,53.509111338770026,0.0001667749,0.0017848495574638243,vec,16,gemm\random\mappings\sample_943_seed_943.csv,
GEMM,944,944,True,True,,5.786132339127648,52.99053790756,0.0001665968,0.001783153079202598,vec,16,gemm\random\mappings\sample_944_seed_944.csv,
GEMM,945,945,True,True,,5.962878171488026,54.560825248640015,0.0001666308,0.0017871839955662663,vec,16,gemm\random\mappings\sample_945_seed_945.csv,
GEMM,946,946,True,True,,4.835073090556214,53.74592071783002,0.0001464907,0.0016767996925789515,vec,16,gemm\random\mappings\sample_946_seed_946.csv,
GEMM,947,947,True,True,,4.324276161985301,53.52061319658003,0.0001169386,0.0015177167769939955,vec,16,gemm\random\mappings\sample_947_seed_947.csv,
GEMM,948,948,True,True,,5.568254829759158,53.28643755810003,0.0001664206,0.0017825594707163426,vec,16,gemm\random\mappings\sample_948_seed_948.csv,
GEMM,949,949,True,True,,5.044505104770735,53.484353857780036,0.0001663406,0.0017816268237081177,vec,16,gemm\random\mappings\sample_949_seed_949.csv,
GEMM,950,950,True,True,,4.8939238154682245,53.35544343938,0.0001662469,0.00178178886948197,vec,16,gemm\random\mappings\sample_950_seed_950.csv,
GEMM,951,951,True,True,,5.054315612342527,53.198271532130036,0.0001666507,0.001783712832525386,vec,16,gemm\random\mappings\sample_951_seed_951.csv,
GEMM,952,952,True,True,,6.187589817412477,52.65053419554005,0.0001961006,0.0019406065966048095,vec,16,gemm\random\mappings\sample_952_seed_952.csv,
GEMM,953,953,True,True,,5.29222559070987,55.90879146766002,0.000123321,0.001573002233261821,vec,16,gemm\random\mappings\sample_953_seed_953.csv,
GEMM,954,954,True,True,,5.06812202642276,54.56278303034003,0.0001665866,0.0017866400108444242,vec,16,gemm\random\mappings\sample_954_seed_954.csv,
GEMM,955,955,True,True,,5.576497520495689,55.22299918592,0.0001464569,0.0016971869014354693,vec,16,gemm\random\mappings\sample_955_seed_955.csv,
GEMM,956,956,True,True,,5.474265784400679,53.18210835697005,0.0001764247,0.0018359856838490946,vec,16,gemm\random\mappings\sample_956_seed_956.csv,
GEMM,957,957,True,True,,4.451939196278923,53.52167825397004,0.0001168528,0.0015179275014759598,vec,16,gemm\random\mappings\sample_957_seed_957.csv,
GEMM,958,958,True,True,,4.85394632543847,54.47872806551004,0.0001183446,0.0015344006259289697,vec,16,gemm\random\mappings\sample_958_seed_958.csv,
GEMM,959,959,True,True,,5.299872078253348,54.380397994839996,0.0001464847,0.0016808792677126564,vec,16,gemm\random\mappings\sample_959_seed_959.csv,
GEMM,960,960,True,True,,5.3145198839844054,53.745878980789996,0.0001465386,0.0016773344122213347,vec,16,gemm\random\mappings\sample_960_seed_960.csv,
GEMM,961,961,True,True,,4.519373540022076,53.953834143220035,0.0001166927,0.0015181436869754431,vec,16,gemm\random\mappings\sample_961_seed_961.csv,
GEMM,962,962,True,True,,4.409106322005495,53.88466416058003,0.0001168266,0.0015183949746060675,vec,16,gemm\random\mappings\sample_962_seed_962.csv,
GEMM,963,963,True,True,,4.912187914741434,53.93895380144005,0.0001468269,0.0016791953552898816,vec,16,gemm\random\mappings\sample_963_seed_963.csv,
GEMM,964,964,True,True,,5.633318139969734,54.38215625941001,0.0001465508,0.0016819696389357942,vec,16,gemm\random\mappings\sample_964_seed_964.csv,
GEMM,965,965,True,True,,5.610197073185325,55.280284437320006,0.0001205608,0.0015578455050536501,vec,16,gemm\random\mappings\sample_965_seed_965.csv,
GEMM,966,966,True,True,,6.3987777514210125,54.91610751755002,0.0001665048,0.0017946920520661132,vec,16,gemm\random\mappings\sample_966_seed_966.csv,
GEMM,967,967,True,True,,5.147453026838611,54.05956962348,0.0001166767,0.0015183980331448005,vec,16,gemm\random\mappings\sample_967_seed_967.csv,
GEMM,968,968,True,True,,5.665153462416263,54.47566834233004,0.0001464726,0.0016793010797794983,vec,16,gemm\random\mappings\sample_968_seed_968.csv,
GEMM,969,969,True,True,,5.467594050238947,53.58305957466001,0.0001666467,0.0017841153050167987,vec,16,gemm\random\mappings\sample_969_seed_969.csv,
GEMM,970,970,True,True,,5.908198533901774,54.69801779436,0.0001668427,0.0017906081752276201,vec,16,gemm\random\mappings\sample_970_seed_970.csv,
GEMM,971,971,True,True,,5.0050755633957005,53.964203380849995,0.0001165526,0.0015170928721312872,vec,16,gemm\random\mappings\sample_971_seed_971.csv,
GEMM,972,972,True,True,,6.17229529465149,54.38198932215005,0.000166587,0.0017877085627328356,vec,16,gemm\random\mappings\sample_972_seed_972.csv,
GEMM,973,973,True,True,,4.876571295816441,52.769606193810034,0.0001663449,0.0017809948698877525,vec,16,gemm\random\mappings\sample_973_seed_973.csv,
GEMM,974,974,True,True,,5.423553106454084,53.517854851310005,0.0001666648,0.0017848213068188885,vec,16,gemm\random\mappings\sample_974_seed_974.csv,
GEMM,975,975,True,True,,6.422253397196378,53.128699109750016,0.0001966168,0.001943894168250632,vec,16,gemm\random\mappings\sample_975_seed_975.csv,
GEMM,976,976,True,True,,4.204868554011188,53.36134036296005,0.0001168888,0.0015172890156370709,vec,16,gemm\random\mappings\sample_976_seed_976.csv,
GEMM,977,977,True,True,,4.3898782807569505,53.89025375391003,0.0001166128,0.001515957053380736,vec,16,gemm\random\mappings\sample_977_seed_977.csv,
GEMM,978,978,True,True,,4.91223682076374,54.34439595250001,0.0001175927,0.00152563202216562,vec,16,gemm\random\mappings\sample_978_seed_978.csv,
GEMM,979,979,True,True,,4.893875583441658,54.63458589314001,0.0001185568,0.0015344604295818628,vec,16,gemm\random\mappings\sample_979_seed_979.csv,
GEMM,980,980,True,True,,4.884437869594854,53.44784741407,0.0001463469,0.001676545937891863,vec,16,gemm\random\mappings\sample_980_seed_980.csv,
GEMM,981,981,True,True,,5.465840978513565,54.37689550267004,0.0001662487,0.0017837871057984752,vec,16,gemm\random\mappings\sample_981_seed_981.csv,
GEMM,982,982,True,True,,4.871525997462685,54.47051495689004,0.0001181987,0.0015301807073765604,vec,16,gemm\random\mappings\sample_982_seed_982.csv,
GEMM,983,983,True,True,,5.009035528859443,54.44513344108003,0.0001176208,0.0015284398241326336,vec,16,gemm\random\mappings\sample_983_seed_983.csv,
GEMM,984,984,True,True,,5.160562645046142,54.40796784237,0.0001463626,0.0016797689674378589,vec,16,gemm\random\mappings\sample_984_seed_984.csv,
GEMM,985,985,True,True,,4.655685392417495,54.53594704097003,0.0001184929,0.0015324130641855198,vec,16,gemm\random\mappings\sample_985_seed_985.csv,
GEMM,986,986,True,True,,5.608587498107398,54.30653072844001,0.0001663587,0.0017834676091646564,vec,16,gemm\random\mappings\sample_986_seed_986.csv,
GEMM,987,987,True,True,,5.705511320093292,54.67882052393003,0.000168853,0.0018042214925261763,vec,16,gemm\random\mappings\sample_987_seed_987.csv,
GEMM,988,988,True,True,,6.410250093287322,55.80820140010002,0.0001732207,0.0018394202962326719,vec,16,gemm\random\mappings\sample_988_seed_988.csv,
GEMM,989,989,True,True,,5.5896545758744045,54.697788783220005,0.0001190727,0.001539795063697066,vec,16,gemm\random\mappings\sample_989_seed_989.csv,
GEMM,990,990,True,True,,6.457980268155073,53.484937883450016,0.0002165389,0.0020509601547502605,vec,16,gemm\random\mappings\sample_990_seed_990.csv,
GEMM,991,991,True,True,,5.218062804835822,53.51552653513005,0.0001465229,0.0016770499543253448,vec,16,gemm\random\mappings\sample_991_seed_991.csv,
GEMM,992,992,True,True,,4.418303284879723,53.455118974580046,0.0001169651,0.0015191261850201613,vec,16,gemm\random\mappings\sample_992_seed_992.csv,
GEMM,993,993,True,True,,4.60193759650861,53.67363556640004,0.0001167426,0.001517590585986729,vec,16,gemm\random\mappings\sample_993_seed_993.csv,
GEMM,994,994,True,True,,4.851266544768467,53.35788843699004,0.0001467309,0.0016771702581161712,vec,16,gemm\random\mappings\sample_994_seed_994.csv,
GEMM,995,995,True,True,,5.123430699329781,53.51717065129003,0.000166555,0.0017832452007540145,vec,16,gemm\random\mappings\sample_995_seed_995.csv,
GEMM,996,996,True,True,,6.218506045812651,54.43784068177001,0.0001678986,0.0017994577176237902,vec,16,gemm\random\mappings\sample_996_seed_996.csv,
GEMM,997,997,True,True,,4.959933758270244,53.51555248575005,0.0001464086,0.001675582661765233,vec,16,gemm\random\mappings\sample_997_seed_997.csv,
GEMM,998,998,True,True,,5.819694485865964,55.867816178889996,0.0001706207,0.0018167446139247345,vec,16,gemm\random\mappings\sample_998_seed_998.csv,
GEMM,999,999,True,True,,5.17112039012264,53.37693125731005,0.0001667427,0.0017843856141328263,vec,16,gemm\random\mappings\sample_999_seed_999.csv,
GEMM,1000,1000,True,True,,5.153597863649212,54.74503139039001,0.0001195388,0.001540725811304318,vec,16,gemm\random\mappings\sample_1000_seed_1000.csv,
GEMM,1001,1001,True,True,,4.69476568902081,54.47616612961002,0.0001175989,0.0015252267970375663,vec,16,gemm\random\mappings\sample_1001_seed_1001.csv,
GEMM,1002,1002,True,True,,5.447817984748043,53.134185844800015,0.0001665666,0.0017826922548490934,vec,16,gemm\random\mappings\sample_1002_seed_1002.csv,
GEMM,1003,1003,True,True,,5.116547189090335,53.49152881499003,0.0001664887,0.0017840057712309762,vec,16,gemm\random\mappings\sample_1003_seed_1003.csv,
GEMM,1004,1004,True,True,,5.907044523964514,54.25012137500005,0.0001666186,0.0017864274292268578,vec,16,gemm\random\mappings\sample_1004_seed_1004.csv,
GEMM,1005,1005,True,True,,5.375990188944855,55.080636276980044,0.0001207388,0.0015561037489031425,vec,16,gemm\random\mappings\sample_1005_seed_1005.csv,
GEMM,1006,1006,True,True,,5.282266362848421,54.40879654539003,0.0001466307,0.0016807912867474073,vec,16,gemm\random\mappings\sample_1006_seed_1006.csv,
GEMM,1007,1007,True,True,,5.364101279312424,53.317846429240035,0.0001663107,0.0017807662400453465,vec,16,gemm\random\mappings\sample_1007_seed_1007.csv,
GEMM,1008,1008,True,True,,5.334874891695614,55.01129128914005,0.0001202328,0.0015579967474568892,vec,16,gemm\random\mappings\sample_1008_seed_1008.csv,
GEMM,1009,1009,True,True,,5.426851822050583,53.51825046175003,0.0001669049,0.001786076834485804,vec,16,gemm\random\mappings\sample_1009_seed_1009.csv,
GEMM,1010,1010,True,True,,6.692139790822219,52.910936532840026,0.0002166827,0.002050336206357885,vec,16,gemm\random\mappings\sample_1010_seed_1010.csv,
GEMM,1011,1011,True,True,,5.895327329695788,54.69352069466004,0.0001465508,0.0016832448403190819,vec,16,gemm\random\mappings\sample_1011_seed_1011.csv,
GEMM,1012,1012,True,True,,4.649457707143857,53.52419898994003,0.0001168488,0.0015186326616367777,vec,16,gemm\random\mappings\sample_1012_seed_1012.csv,
GEMM,1013,1013,True,True,,5.997939337429207,54.709078533959996,0.0001197968,0.001548021385581804,vec,16,gemm\random\mappings\sample_1013_seed_1013.csv,
GEMM,1014,1014,True,True,,5.276041907330331,54.85418275267,0.0001184609,0.0015345766380670744,vec,16,gemm\random\mappings\sample_1014_seed_1014.csv,
GEMM,1015,1015,True,True,,5.942432054808143,55.400684726850045,0.0001212668,0.0015602820417206155,vec,16,gemm\random\mappings\sample_1015_seed_1015.csv,
GEMM,1016,1016,True,True,,5.287574467448328,55.90966286645005,0.000120035166,0.0015466885020494544,vec,16,gemm\random\mappings\sample_1016_seed_1016.csv,
GEMM,1017,1017,True,True,,4.786839132513197,53.891504247629996,0.0001464848,0.0016768619435622272,vec,16,gemm\random\mappings\sample_1017_seed_1017.csv,
GEMM,1018,1018,True,True,,5.360747435490086,54.570939001800014,0.0001187068,0.0015344699790236685,vec,16,gemm\random\mappings\sample_1018_seed_1018.csv,
GEMM,1019,1019,True,True,,5.807336024316895,55.24515711774001,0.0001211487,0.001563703337362913,vec,16,gemm\random\mappings\sample_1019_seed_1019.csv,
GEMM,1020,1020,True,True,,5.140948063557517,53.589544169579995,0.0001167907,0.001518696881109441,vec,16,gemm\random\mappings\sample_1020_seed_1020.csv,
GEMM,1021,1021,True,True,,5.173415849287518,52.92563635881004,0.0001669529,0.0017843426828355613,vec,16,gemm\random\mappings\sample_1021_seed_1021.csv,
GEMM,1022,1022,True,True,,5.148479409279172,54.40786825467001,0.0001177508,0.0015271290294504463,vec,16,gemm\random\mappings\sample_1022_seed_1022.csv,
GEMM,1023,1023,True,True,,5.500063334377144,55.055433057660025,0.000119387,0.0015463780900210455,vec,16,gemm\random\mappings\sample_1023_seed_1023.csv,
GEMM,1024,1024,True,True,,5.452932369957844,53.730930516499996,0.0001466667,0.0016795337031789012,vec,16,gemm\random\mappings\sample_1024_seed_1024.csv,
GEMM,1025,1025,True,True,,4.923178746784324,53.07909772494003,0.0001665547,0.001782436797381586,vec,16,gemm\random\mappings\sample_1025_seed_1025.csv,
GEMM,1026,1026,True,True,,5.6371719763643835,54.472600664020035,0.0001665708,0.001788962315737709,vec,16,gemm\random\mappings\sample_1026_seed_1026.csv,
GEMM,1027,1027,True,True,,6.555592701592906,56.04491091678,0.0001469488,0.0017067063880379448,vec,16,gemm\random\mappings\sample_1027_seed_1027.csv,
GEMM,1028,1028,True,True,,4.9814926264171,54.86821704186002,0.000119557,0.001541088437180363,vec,16,gemm\random\mappings\sample_1028_seed_1028.csv,
GEMM,1029,1029,True,True,,5.736450063758702,56.13916251078001,0.0001464048,0.0017048581605498354,vec,16,gemm\random\mappings\sample_1029_seed_1029.csv,
GEMM,1030,1030,True,True,,4.531968301900185,53.66047374789002,0.0001169047,0.0015181421984440315,vec,16,gemm\random\mappings\sample_1030_seed_1030.csv,
GEMM,1031,1031,True,True,,5.081082566437351,53.03722204308002,0.0001662646,0.0017799932603716141,vec,16,gemm\random\mappings\sample_1031_seed_1031.csv,
GEMM,1032,1032,True,True,,4.801241965706351,52.80514395470004,0.0001169389,0.001517961770821348,vec,16,gemm\random\mappings\sample_1032_seed_1032.csv,
GEMM,1033,1033,True,True,,4.951100530013334,53.418135617680036,0.0001664847,0.001782622108416633,vec,16,gemm\random\mappings\sample_1033_seed_1033.csv,
GEMM,1034,1034,True,True,,5.857441861396811,54.21405708479,0.0001663587,0.00178478839927429,vec,16,gemm\random\mappings\sample_1034_seed_1034.csv,
GEMM,1035,1035,True,True,,5.2092981489489985,54.54529717705003,0.0001178207,0.001530422791010033,vec,16,gemm\random\mappings\sample_1035_seed_1035.csv,
GEMM,1036,1036,True,True,,6.253014281990323,52.74260695502005,0.000216843,0.0020522080300082466,vec,16,gemm\random\mappings\sample_1036_seed_1036.csv,
GEMM,1037,1037,True,True,,4.76270883353518,54.47494019025004,0.0001183009,0.001531088124866311,vec,16,gemm\random\mappings\sample_1037_seed_1037.csv,
GEMM,1038,1038,True,True,,5.658493668883922,55.90398888960004,0.0001205286,0.0015541276239382988,vec,16,gemm\random\mappings\sample_1038_seed_1038.csv,
GEMM,1039,1039,True,True,,5.737817484608267,55.45536420197004,0.0001463887,0.0016970080760667285,vec,16,gemm\random\mappings\sample_1039_seed_1039.csv,
GEMM,1040,1040,True,True,,4.407357236309186,53.52254428718004,0.0001168387,0.0015176434813190768,vec,16,gemm\random\mappings\sample_1040_seed_1040.csv,
GEMM,1041,1041,True,True,,5.241346672035747,53.58963706194004,0.0001465489,0.0016773196725495725,vec,16,gemm\random\mappings\sample_1041_seed_1041.csv,
GEMM,1042,1042,True,True,,4.843528470635256,53.49597247219003,0.0001464066,0.001675636540917815,vec,16,gemm\random\mappings\sample_1042_seed_1042.csv,
