# Thermal-SA-TAS-Mapping remapped
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:4, 2:10, 3:4, 4:0
1, 4, 20000, 8192, 5:1, 6:15
2, 10, 20000, 8192, 7:9, 8:5
3, 4, 20000, 8192, 9:5, 10:4
4, 0, 20000, 8192, 11:13, 12:0
5, 1, 30000, 16384, 13:1, 14:12
6, 15, 30000, 16384, 15:14, 16:2
7, 9, 30000, 16384, 17:8, 18:14
8, 5, 30000, 16384, 19:13, 20:0
9, 5, 30000, 16384, 21:9, 22:15
10, 4, 30000, 16384, 23:3, 24:6
11, 13, 30000, 16384, 25:8, 26:10
12, 0, 30000, 16384, 27:11, 28:7
13, 1, 50000, 32768, 29:5
14, 12, 50000, 32768, 29:5
15, 14, 50000, 32768, 30:12
16, 2, 50000, 32768, 30:12
17, 8, 50000, 32768, 31:3
18, 14, 50000, 32768, 31:3
19, 13, 50000, 32768, 32:6
20, 0, 50000, 32768, 32:6
21, 9, 50000, 32768, 29:5
22, 15, 50000, 32768, 30:12
23, 3, 50000, 32768, 31:3
24, 6, 50000, 32768, 32:6
25, 8, 50000, 32768, 31:3
26, 10, 50000, 32768, 32:6
27, 11, 50000, 32768, 29:5
28, 7, 50000, 32768, 30:12
29, 5, 30000, 8192, -1:-1
30, 12, 30000, 8192, -1:-1
31, 3, 30000, 8192, -1:-1
32, 6, 30000, 8192, -1:-1
