# Thermal-SA-TAS-Mapping remapped
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:11, 2:10, 3:12, 4:4
1, 11, 20000, 8192, 5:10, 6:15
2, 10, 20000, 8192, 7:9, 8:10
3, 12, 20000, 8192, 9:2, 10:1
4, 4, 20000, 8192, 11:9, 12:4
5, 10, 30000, 16384, 13:6, 14:0
6, 15, 30000, 16384, 15:14, 16:3
7, 9, 30000, 16384, 17:2, 18:9
8, 10, 30000, 16384, 19:0, 20:13
9, 2, 30000, 16384, 21:14, 22:13
10, 1, 30000, 16384, 23:5, 24:15
11, 9, 30000, 16384, 25:3, 26:8
12, 4, 30000, 16384, 27:8, 28:5
13, 6, 50000, 32768, 29:1
14, 0, 50000, 32768, 29:1
15, 14, 50000, 32768, 30:10
16, 3, 50000, 32768, 30:10
17, 2, 50000, 32768, 31:1
18, 9, 50000, 32768, 31:1
19, 0, 50000, 32768, 32:6
20, 13, 50000, 32768, 32:6
21, 14, 50000, 32768, 29:1
22, 13, 50000, 32768, 30:10
23, 5, 50000, 32768, 31:1
24, 15, 50000, 32768, 32:6
25, 3, 50000, 32768, 31:1
26, 8, 50000, 32768, 32:6
27, 8, 50000, 32768, 29:1
28, 5, 50000, 32768, 30:10
29, 1, 30000, 8192, -1:-1
30, 10, 30000, 8192, -1:-1
31, 1, 30000, 8192, -1:-1
32, 6, 30000, 8192, -1:-1
