# B-2 GA remapped (gen=56, converged=True)
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:5, 2:7, 3:2, 4:11
1, 5, 20000, 8192, 5:2, 6:12
2, 7, 20000, 8192, 7:7, 8:6
3, 2, 20000, 8192, 9:2, 10:2
4, 11, 20000, 8192, 11:0, 12:15
5, 2, 30000, 16384, 13:10, 14:10
6, 12, 30000, 16384, 15:11, 16:4
7, 7, 30000, 16384, 17:9, 18:14
8, 6, 30000, 16384, 19:5, 20:4
9, 2, 30000, 16384, 21:9, 22:9
10, 2, 30000, 16384, 23:4, 24:5
11, 0, 30000, 16384, 25:3, 26:3
12, 15, 30000, 16384, 27:3, 28:14
13, 10, 50000, 32768, 29:6
14, 10, 50000, 32768, 29:6
15, 11, 50000, 32768, 30:13
16, 4, 50000, 32768, 30:13
17, 9, 50000, 32768, 31:7
18, 14, 50000, 32768, 31:7
19, 5, 50000, 32768, 32:1
20, 4, 50000, 32768, 32:1
21, 9, 50000, 32768, 29:6
22, 9, 50000, 32768, 30:13
23, 4, 50000, 32768, 31:7
24, 5, 50000, 32768, 32:1
25, 3, 50000, 32768, 31:7
26, 3, 50000, 32768, 32:1
27, 3, 50000, 32768, 29:6
28, 14, 50000, 32768, 30:13
29, 6, 30000, 8192, -1:-1
30, 13, 30000, 8192, -1:-1
31, 7, 30000, 8192, -1:-1
32, 1, 30000, 8192, -1:-1
