# random_best selected from Random Mapping Ensemble
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:8, 2:8, 3:5, 4:6
1, 8, 20000, 8192, 5:1, 6:2
2, 8, 20000, 8192, 7:9, 8:6
3, 5, 20000, 8192, 9:12, 10:2
4, 6, 20000, 8192, 11:14, 12:12
5, 1, 30000, 16384, 13:6, 14:2
6, 2, 30000, 16384, 15:13, 16:0
7, 9, 30000, 16384, 17:13, 18:4
8, 6, 30000, 16384, 19:4, 20:14
9, 12, 30000, 16384, 21:6, 22:9
10, 2, 30000, 16384, 23:0, 24:3
11, 14, 30000, 16384, 25:1, 26:14
12, 12, 30000, 16384, 27:3, 28:12
13, 6, 50000, 32768, 29:7
14, 2, 50000, 32768, 29:7
15, 13, 50000, 32768, 30:8
16, 0, 50000, 32768, 30:8
17, 13, 50000, 32768, 31:5
18, 4, 50000, 32768, 31:5
19, 4, 50000, 32768, 32:15
20, 14, 50000, 32768, 32:15
21, 6, 50000, 32768, 29:7
22, 9, 50000, 32768, 30:8
23, 0, 50000, 32768, 31:5
24, 3, 50000, 32768, 32:15
25, 1, 50000, 32768, 31:5
26, 14, 50000, 32768, 32:15
27, 3, 50000, 32768, 29:7
28, 12, 50000, 32768, 30:8
29, 7, 30000, 8192, -1:-1
30, 8, 30000, 8192, -1:-1
31, 5, 30000, 8192, -1:-1
32, 15, 30000, 8192, -1:-1
