# TAPP-inspired ThermalGreedy mapping
# Optimized static mapping — 32 mappable tasks
0, -1, 0, 8192, 1:9, 2:1, 3:6, 4:10
1, 9, 20000, 8192, 5:12, 6:5
2, 1, 20000, 8192, 7:0, 8:2
3, 6, 20000, 8192, 9:14, 10:7
4, 10, 20000, 8192, 11:11, 12:15
5, 12, 30000, 16384, 13:8, 14:12
6, 5, 30000, 16384, 15:13, 16:6
7, 0, 30000, 16384, 17:4, 18:0
8, 2, 30000, 16384, 19:2, 20:1
9, 14, 30000, 16384, 21:10, 22:14
10, 7, 30000, 16384, 23:5, 24:7
11, 11, 30000, 16384, 25:11, 26:3
12, 15, 30000, 16384, 27:9, 28:15
13, 8, 50000, 32768, 29:8
14, 12, 50000, 32768, 29:8
15, 13, 50000, 32768, 30:13
16, 6, 50000, 32768, 30:13
17, 4, 50000, 32768, 31:4
18, 0, 50000, 32768, 31:4
19, 2, 50000, 32768, 32:3
20, 1, 50000, 32768, 32:3
21, 10, 50000, 32768, 29:8
22, 14, 50000, 32768, 30:13
23, 5, 50000, 32768, 31:4
24, 7, 50000, 32768, 32:3
25, 11, 50000, 32768, 31:4
26, 3, 50000, 32768, 32:3
27, 9, 50000, 32768, 29:8
28, 15, 50000, 32768, 30:13
29, 8, 30000, 8192, -1:-1
30, 13, 30000, 8192, -1:-1
31, 4, 30000, 8192, -1:-1
32, 3, 30000, 8192, -1:-1
